data	data	711092	327240	1.1947e+06	1.2533e+06	150592	97052	504432	362228	63088	14384	358588	339444	259216	251136	138048	78872	345036	166120	1.06263e+06	1.1653e+06	69556	77792	470688	336720	37016	81412	58852	46948	817644	549244	322608	349724	179436	595120	113972	155060	314880	445672	118248	292988	52588	69672	274104	406288	164820	473240	296916	317056	215696	484444	694924	429412	351356	130124	516268	610396	295780	185840	271288	178320	220668	120228	121020	122784	216676	190116	395552	518956	356268	173764	287040	522532	310964	538928	46780	38004	211636	255016	98044	35820	350380	171688	169860	67408	392328	339328	38600	17760	319016	273876	467336	508564	261852	349456	85068	77288	380292	271604	458684	466844	201788	121420	258528	275532	129364	162056	16364	10308	54164	98928	254708	195940	236280	169184	138200	33564	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
711092	Precentral_L	0	850	44326	9902	0	0	20752	556	0	0	15808	324	2370	0	0	136	15000	290	41808	17090	0	0	438	436	0	0	0	0	19682	718	524	324	290	7850	142	0	6696	1436	1066	1142	0	0	526	0	0	0	0	0	500	0	7748	0	3238	0	1580	1188	27134	0	3018	0	6698	0	312	0	2278	0	3420	0	22880	0	9252	5534	6664	2278	2814	438	21898	838	5086	0	5790	0	1474	0	1746	0	0	0	1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
327240	Precentral_R	850	0	1340	23100	0	0	708	26434	0	0	170	8374	0	530	0	0	412	4098	1118	5138	0	0	0	698	0	0	0	0	598	7312	0	518	0	4244	332	242	0	8360	0	2182	0	0	0	222	0	756	0	0	0	1346	0	1454	0	0	0	6518	0	17318	0	350	0	638	0	1648	0	626	0	1252	446	5284	260	6778	0	12636	0	1138	138	920	0	586	258	2016	0	0	0	1298	0	0	0	2976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.1947e+06	Frontal_Sup_L	44326	1340	0	18382	9018	0	76070	1048	768	0	20024	502	20436	376	4858	220	13982	302	112974	26390	0	0	51676	8476	786	0	306	0	48082	1066	12404	1694	4098	9424	0	0	10140	1438	1358	1148	232	0	0	0	0	0	0	0	0	0	0	0	0	0	3678	1196	838	0	0	0	0	0	224	0	0	0	0	0	7732	0	7932	5750	21786	2278	3778	438	15440	502	3368	0	10020	0	4366	0	978	0	0	0	3702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.2533e+06	Frontal_Sup_R	9902	23100	18382	0	278	4134	3428	41014	0	0	678	21122	248	19182	0	1082	1336	9352	28512	133298	0	0	12652	35616	362	3792	286	0	4634	30816	6920	30664	2080	22112	382	0	1388	19416	382	6948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	11720	436	406	0	0	0	0	0	0	0	0	0	146	4770	0	9556	36910	962	29460	208	1638	2142	27964	478	396	964	1290	198	1114	0	0	0	0	304	1556	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150592	Frontal_Sup_Orb_L	0	0	9018	278	0	0	3090	0	9874	0	434	0	4914	0	15678	0	0	0	696	268	1260	0	3136	0	3148	0	5172	0	10142	0	2990	0	0	0	0	0	0	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	2478	0	0	0	0	0	0	0	0	0	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
97052	Frontal_Sup_Orb_R	0	0	0	4134	0	0	0	0	0	1852	0	0	0	0	0	2852	0	0	0	186	0	1390	182	4142	0	10430	686	7032	0	812	518	4344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6730	0	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
504432	Frontal_Mid_L	20752	708	76070	3428	3090	0	0	382	2996	0	15860	184	25386	0	4266	0	7514	0	17744	2538	0	0	17382	2780	0	0	0	0	20436	176	1418	0	548	246	0	0	2376	0	596	0	0	0	0	0	0	0	0	0	0	0	1154	0	0	0	240	0	1368	0	1090	0	192	0	1052	0	604	0	1094	0	174	0	1036	1332	4636	0	1008	0	1744	0	1532	0	5162	0	1316	0	248	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362228	Frontal_Mid_R	556	26434	1048	41014	0	0	382	0	0	442	140	15194	0	15240	0	2704	356	4322	1646	6176	0	0	754	4464	0	0	0	0	568	13788	206	1524	0	1446	0	0	0	6198	0	2560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6830	0	464	0	0	0	0	0	0	0	0	0	0	0	0	680	6036	0	14926	0	1148	0	650	0	318	226	1054	0	136	0	136	0	0	0	1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
