data	data	451796	135468	873144	921908	98816	105260	450148	180964	86680	32012	220880	191276	195456	170848	165288	82828	253124	182244	715360	826232	41840	68384	284344	250716	34476	91444	32760	52072	567236	396856	218972	311616	170068	454548	160288	230748	293712	323256	125768	198564	28724	59768	216324	343284	147820	310264	299532	345456	170068	422396	427468	341468	108988	135192	455664	392776	253004	148464	69812	48056	298524	79260	144132	90764	248992	144124	235528	464176	220392	157976	223836	367356	259836	351468	52488	30224	215032	234072	141088	22260	237360	121556	92136	62500	394804	227772	27408	28896	295864	204876	445960	410596	317420	253212	45504	48848	310424	222460	437252	374024	247396	125268	312564	276168	146176	95488	45676	29200	17252	37636	260504	177996	197008	144240	91548	83552	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
451796	Precentral_L	0	736	16230	1116	0	0	20892	0	0	0	7118	0	1026	0	142	0	14212	0	11838	2474	0	0	200	0	0	0	0	0	15422	0	724	0	1504	2490	4792	2948	6784	1218	1454	370	0	0	774	0	626	0	0	296	1316	0	4122	0	798	0	3306	310	32010	100	0	0	3772	0	1390	0	1096	0	884	382	22414	328	2142	110	6504	0	2772	0	12416	1516	6294	0	2818	0	0	0	2522	0	0	0	1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
135468	Precentral_R	736	0	428	2760	0	0	0	3904	0	0	0	2424	0	174	0	0	0	2290	826	1488	0	0	0	0	0	0	0	0	170	1682	0	0	0	770	1982	3280	960	3794	172	772	0	0	0	582	0	344	0	182	0	1154	0	1054	0	0	0	1658	0	9066	0	0	0	1450	0	3266	0	248	0	2220	1006	1648	432	1030	0	1726	0	0	764	2210	256	478	0	1866	0	0	0	2622	0	0	0	3860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
873144	Frontal_Sup_L	16230	428	0	12882	4854	0	67208	164	4114	0	14718	154	12842	0	8736	0	10238	206	91324	15396	222	0	43344	274	1300	0	334	0	40218	210	14356	1072	4718	354	288	262	5866	296	1500	114	0	0	0	0	0	0	0	564	0	0	0	0	0	0	408	0	1644	0	0	0	0	0	0	0	0	0	0	0	4640	0	12430	1442	21702	0	4672	0	9028	200	678	0	2306	0	2198	0	140	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921908	Frontal_Sup_R	1116	2760	12882	0	0	9782	242	16752	0	2072	0	19006	156	11974	176	4976	0	15516	20454	99292	0	114	7516	30850	0	3758	0	722	680	22758	6502	34180	2520	21112	190	1488	0	3310	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	1124	0	0	0	128	0	880	0	0	0	294	1478	114	7956	39118	264	28292	0	4192	844	20420	0	0	0	230	0	180	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
98816	Frontal_Sup_Orb_L	0	0	4854	0	0	0	858	0	8990	0	132	0	586	0	8326	0	0	0	364	0	1224	0	1656	0	4138	122	5278	0	5784	0	902	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	5338	0	0	0	0	0	0	0	112	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105260	Frontal_Sup_Orb_R	0	0	0	9782	0	0	0	2146	0	3664	0	0	0	116	0	3052	0	0	0	902	0	2136	0	2722	0	6312	0	5868	0	1688	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4820	0	7480	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
450148	Frontal_Mid_L	20892	0	67208	242	858	0	0	0	3824	0	17896	0	22776	0	8682	0	11432	0	11950	292	0	0	17036	0	0	0	0	0	22268	0	2768	0	1804	0	668	654	2210	560	302	110	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	1060	0	0	0	182	0	0	0	0	0	0	0	102	0	250	0	3246	0	1280	0	1960	524	844	0	876	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180964	Frontal_Mid_R	0	3904	164	16752	0	2146	0	0	0	4470	0	7332	0	10252	0	5640	0	6918	422	2482	0	0	104	450	0	0	0	0	0	12908	0	302	0	1672	226	224	194	2464	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	6718	0	0	172	2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
