data	data	512608	197944	1.18883e+06	816428	253808	178784	552400	249692	181856	20724	273740	201976	318404	149212	278780	51092	203288	89116	970020	988368	100664	95524	413628	453532	21616	133928	57268	84868	588136	223704	336236	549044	208476	567072	88160	135508	242180	190168	48172	97056	28136	42724	114836	162176	92060	169016	146484	167828	138164	222628	340072	179984	131852	177112	250884	329792	324952	177604	106152	56176	225168	53652	147212	68456	169592	79756	194904	260652	437528	137956	360412	380872	490500	292932	79388	33828	259932	188740	113904	8892	191200	54544	78788	38472	252020	135056	24628	7224	211640	164232	535272	515656	529908	386288	63896	78660	330064	206556	455064	488144	348868	153836	416076	343124	173216	175688	16528	5392	39572	117768	281448	180660	330124	322680	181224	25212	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
512608	Precentral_L	0	202	29728	342	240	0	25142	0	112	0	16320	0	8302	0	434	0	7502	0	18232	4170	0	0	316	0	0	0	0	0	12622	0	556	520	408	3006	0	0	6244	0	222	0	0	0	0	0	0	0	0	0	0	0	1190	0	482	0	594	0	36504	162	0	0	5836	0	2084	0	2352	0	116	0	33186	144	3356	356	7370	118	2142	0	16374	106	4418	0	1852	0	236	0	1818	0	0	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197944	Precentral_R	202	0	3242	16656	0	0	0	4922	0	0	0	10590	0	0	0	0	0	524	3768	5578	0	0	0	0	0	0	0	0	0	3116	0	0	0	786	0	438	0	1976	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	236	148	24534	0	0	0	812	0	1602	0	400	0	308	114	3160	1258	1436	102	2618	0	246	0	9310	0	0	0	0	0	0	0	260	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.18883e+06	Frontal_Sup_L	29728	3242	0	10582	10556	414	82854	2292	6122	0	14134	1538	18588	462	12152	0	12436	96	83096	18452	0	0	52646	7196	196	1316	0	248	33488	442	18704	8728	6122	7950	0	244	10092	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3224	2164	0	0	594	0	324	0	108	0	0	0	28870	0	21650	4148	40190	2140	6914	132	23406	156	2104	0	2672	0	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
816428	Frontal_Sup_R	342	16656	10582	0	0	8664	798	33726	0	538	522	7628	646	7350	278	2014	214	1568	31120	91404	0	0	8028	44042	0	4948	0	1032	2018	5078	5570	34362	4846	26512	0	174	0	1980	0	100	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	282	160	1424	0	0	0	0	0	130	0	0	0	0	364	0	6964	22088	664	11614	0	886	0	10400	0	0	0	0	0	120	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253808	Frontal_Sup_Orb_L	240	0	10556	0	0	0	4912	0	21486	0	746	0	6144	0	20918	0	326	0	5608	0	3344	1466	3138	0	2552	0	6260	710	10822	0	3904	1084	174	0	0	0	92	0	154	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3818	256	17114	204	0	0	0	0	0	0	122	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178784	Frontal_Sup_Orb_R	0	0	414	8664	0	0	0	2924	0	4328	0	2210	0	4198	0	7028	0	202	3164	5516	108	244	0	8696	0	8708	0	8362	0	6200	138	4440	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	5146	0	7656	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
552400	Frontal_Mid_L	25142	0	82854	798	4912	0	0	96	5228	0	16292	0	36852	0	10164	0	4562	0	8674	1160	0	0	20150	2086	0	0	0	0	18236	0	6230	1538	1868	772	0	0	3520	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2830	0	0	0	190	0	92	0	112	0	0	0	766	0	1914	174	12984	0	1910	0	1020	0	1128	0	1606	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249692	Frontal_Mid_R	0	4922	2292	33726	0	2924	96	0	0	272	0	12394	0	14712	0	1932	108	156	6344	12154	0	0	1214	9126	0	266	0	0	518	2976	240	2298	142	3554	0	0	0	506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1672	0	0	0	0	0	146	0	0	0	0	0	0	5468	862	438	1458	0	178	0	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
