data	data	380276	296452	1.16491e+06	1.13264e+06	124820	82060	513348	228500	98588	24360	281340	107344	249196	116472	155440	56024	197416	95120	638184	1.05768e+06	78232	100044	410064	321460	23328	83320	60732	94620	657840	242232	362272	426676	131784	490504	186904	194064	307808	339216	92992	180996	34416	54432	205748	261348	141808	318220	196000	252056	127540	273320	405572	268824	85416	86940	337024	371732	297332	171132	170792	98348	219172	99116	116288	86880	110952	114208	241260	434412	238272	226456	448900	420364	465904	320336	74548	44564	182700	277968	55744	30288	158512	108680	77620	47168	395820	196508	30256	27408	227184	180876	398424	309164	362412	302676	26676	74172	232188	207428	339264	328828	272828	154728	293732	255992	101324	126488	34752	19876	15932	48984	237728	151188	179576	167520	91988	26172	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
380276	Precentral_L	0	4742	12322	8852	0	0	13366	0	0	0	7174	0	1630	0	0	0	9006	0	5786	7094	0	0	380	0	0	0	0	0	14982	0	0	0	0	1282	534	226	5034	0	1372	0	0	0	620	0	0	0	0	0	772	0	6168	0	202	0	2088	0	27672	134	284	0	3194	0	3028	122	0	0	712	144	21256	1118	1416	1394	4298	0	998	0	4722	1328	2166	0	1714	0	0	0	7560	0	0	0	3246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296452	Precentral_R	4742	0	5304	30282	0	0	0	7802	0	0	0	7212	0	270	0	0	0	2168	5348	7876	0	0	184	0	0	0	0	0	212	2498	496	206	894	404	1566	1020	870	5354	200	2024	0	0	0	1644	376	310	242	266	202	350	290	724	0	544	290	3308	726	10944	0	246	0	1758	0	3380	0	124	132	3490	5336	2062	5006	1066	1706	1312	1324	122	3340	1990	126	372	0	1620	0	0	0	2548	0	0	0	4018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.16491e+06	Frontal_Sup_L	12322	5304	0	26310	8414	0	85794	2382	6274	0	25086	0	23462	424	11124	0	11518	0	79636	33010	346	0	49378	4940	328	0	200	0	53020	0	25284	9812	3482	12166	0	0	1654	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6164	362	0	0	0	126	122	224	0	0	0	0	1042	0	28394	2862	36250	194	5480	398	4938	416	828	0	1108	0	1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.13264e+06	Frontal_Sup_R	8852	30282	26310	0	0	5124	452	37498	0	1530	7702	4040	0	6198	0	2860	138	5460	23216	118012	0	818	5570	41520	0	3292	0	2464	4744	7592	5752	33674	2310	22404	2720	1482	2398	6090	724	1828	0	208	0	146	486	0	572	322	204	210	302	196	0	0	410	1060	1150	1450	0	0	682	378	650	1072	0	278	186	704	8158	238	18308	40996	3700	19808	1364	2854	4642	28894	0	364	0	768	0	252	158	958	0	0	0	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
124820	Frontal_Sup_Orb_L	0	0	8414	0	0	0	1752	0	11872	0	132	0	1686	0	9724	0	0	0	162	0	1398	318	3552	0	3580	222	6532	190	3554	0	5338	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	0	2540	0	0	0	0	0	0	0	0	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82060	Frontal_Sup_Orb_R	0	0	0	5124	0	0	0	1078	0	3662	0	0	0	398	0	4260	0	0	0	176	282	2038	0	1386	0	5536	140	7222	0	2664	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	1970	490	2966	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513348	Frontal_Mid_L	13366	0	85794	452	1752	0	0	0	4378	0	10912	0	33964	0	8892	0	9140	0	12932	404	0	0	18568	1508	0	0	0	0	29660	0	3604	318	850	704	0	0	1924	0	710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	0	0	0	0	0	120	0	0	0	0	0	0	0	1794	0	9450	0	634	0	1070	0	166	0	590	0	422	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228500	Frontal_Mid_R	0	7802	2382	37498	0	1078	0	0	0	1422	394	6694	0	16514	0	2298	0	476	2394	6294	0	0	154	3742	0	0	0	178	242	4232	210	1370	0	1168	782	748	624	2744	0	472	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	344	130	500	0	0	0	0	0	202	0	0	0	0	0	0	908	2638	194	5346	138	198	360	1030	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
