data	data	353208	377352	939764	799436	136496	66640	478828	254156	61604	41668	244400	260820	304936	227292	189556	150676	236612	211496	655872	699796	99128	126580	286756	304588	21012	82808	77632	88396	655080	485364	227632	469652	158140	549488	139056	179148	229100	252144	108012	180112	51500	66004	281436	382852	181100	306596	230528	279728	238436	305708	491580	265596	207888	142372	438104	345660	251644	298636	141396	186228	172844	187412	105000	180488	152116	146844	355168	502492	165860	285300	287740	401940	296704	368748	42132	38652	100668	167988	101336	43924	251072	188020	105948	96040	306908	260412	38724	31268	303660	252892	474996	450232	373308	307748	49520	57852	329180	210664	506460	377536	250348	120540	313680	248904	170008	137928	33428	10368	40168	68316	246900	171552	174144	116104	82228	31752	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
353208	Precentral_L	0	5688	6120	4854	0	0	13998	376	0	0	10676	590	864	0	0	0	8648	574	6136	17136	0	0	0	0	0	0	0	0	7330	652	210	408	694	13832	650	714	3722	404	162	230	0	0	0	482	0	846	0	0	0	998	372	464	866	0	1186	0	24410	886	0	106	2474	260	2268	272	1432	286	132	1892	9220	6568	1944	508	2244	82	0	0	3708	432	3324	0	2582	0	0	98	564	212	0	0	818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
377352	Precentral_R	5688	0	6352	18264	0	0	2016	12278	0	0	334	10472	78	0	0	0	228	3144	3908	11346	0	0	0	0	0	0	0	0	344	3034	0	0	0	3358	714	3558	230	1790	110	406	0	0	96	1558	0	162	0	176	0	150	0	138	0	1512	0	620	1992	24184	0	2996	0	2296	0	2854	0	166	414	4008	1076	14164	1980	9618	732	3186	396	996	1680	12082	0	660	114	3550	0	0	0	2994	0	0	0	4474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939764	Frontal_Sup_L	6120	6352	0	14464	9988	0	68654	4076	4790	0	13142	2940	25072	1424	12410	260	11598	940	77480	18168	162	0	37248	588	924	0	1006	0	50154	3142	17136	3016	4158	2224	0	184	5492	560	706	198	124	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	2202	170	0	120	0	122	0	122	0	0	0	0	0	504	8954	2094	23638	1282	4754	206	8446	1184	432	0	5816	0	1188	110	536	0	0	0	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799436	Frontal_Sup_R	4854	18264	14464	0	0	2340	4636	22608	0	332	2700	9360	1764	11036	430	4940	730	6790	25594	55572	564	848	10522	39298	144	4456	552	1422	4012	16134	2720	46056	840	16300	0	0	476	1050	112	500	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	308	1788	242	0	0	0	0	0	0	0	0	0	0	1444	342	4474	25102	1178	15542	118	1526	970	11884	0	138	326	492	94	1066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
136496	Frontal_Sup_Orb_L	0	0	9988	0	0	0	618	0	8602	0	0	0	2740	0	14202	0	0	0	0	0	2734	646	3042	0	2258	0	4588	408	8582	0	1776	84	0	0	0	0	0	0	104	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614	294	3716	0	0	0	0	0	0	0	0	0	1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66640	Frontal_Sup_Orb_R	0	0	0	2340	0	0	0	1164	0	6554	0	0	0	938	122	4700	0	0	0	0	272	1488	0	2006	144	4300	228	4888	0	732	0	314	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846	962	518	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
478828	Frontal_Mid_L	13998	2016	68654	4636	618	0	0	1426	2096	0	15176	1684	33124	430	6596	200	4578	1208	14732	2838	0	0	15526	512	0	0	0	0	23394	1610	5612	1598	642	410	0	0	848	262	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1244	0	0	0	164	0	0	0	0	0	0	0	0	0	4362	1392	2082	748	106	0	1896	290	514	0	1174	0	440	162	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254156	Frontal_Mid_R	376	12278	4076	22608	0	1164	1426	0	0	2342	350	12934	122	17842	0	7132	0	3064	3184	2036	0	0	1102	2650	0	220	0	0	360	7812	0	3760	0	1994	0	0	0	1106	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	318	0	308	0	364	0	408	0	0	0	0	0	0	1530	3190	0	5480	0	1106	0	1542	0	104	0	766	0	172	0	438	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
