data	data	479688	204264	1.34248e+06	1.04314e+06	229804	72900	845184	302572	127772	40552	229584	232992	390128	366940	249284	236704	183988	135184	908544	983264	152712	129296	638276	672760	105920	157212	121840	121744	801052	636668	577148	1.02246e+06	267780	772484	107224	116612	258964	267224	74384	121872	42760	67920	229280	276264	140944	222108	198776	200936	182184	158688	463204	186512	122772	100004	301272	257212	284884	175696	158232	95064	259476	118084	182520	92092	173716	160012	291296	357500	261228	114692	335072	855128	465504	451360	37068	41144	174408	184588	106596	43868	299392	151804	122236	91524	360080	195876	25192	46276	390128	265920	501484	506192	343320	239076	25708	59124	345244	229228	516816	448544	169172	83800	245796	213732	168652	115116	24356	17780	32676	74900	249740	194608	187580	102544	70376	20376	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
479688	Precentral_L	0	0	28116	568	0	0	22010	0	0	0	15198	0	8002	0	0	0	5562	0	18780	8598	0	0	236	0	0	0	0	0	14178	0	216	352	504	3664	3880	2388	8726	2550	248	426	0	0	330	0	0	0	412	272	0	0	1488	0	356	0	186	150	26570	0	250	0	5844	0	1062	0	478	0	494	96	28010	0	354	0	7430	0	1608	0	9358	736	3198	0	2068	0	238	0	2072	0	0	0	2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204264	Precentral_R	0	0	0	20046	0	0	0	8368	0	0	0	6342	0	1088	0	0	0	1222	0	5302	0	0	0	130	0	0	0	0	0	2614	0	614	0	278	0	458	0	2064	0	254	0	0	0	472	0	594	0	176	0	478	0	284	0	0	0	398	0	18878	0	318	0	788	0	2496	0	382	0	1196	0	3040	1672	5170	238	3502	0	176	700	10540	0	170	0	410	0	0	0	150	0	0	0	1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.34248e+06	Frontal_Sup_L	28116	0	0	16370	10690	154	91996	952	9460	0	22072	690	23780	2532	12726	842	8392	0	88476	31700	1230	396	64876	22918	2524	1826	3188	436	45186	2070	28772	25462	10382	25840	0	98	3694	140	142	0	274	0	0	0	0	0	0	102	0	0	0	0	0	0	262	0	3828	0	0	0	254	0	0	0	0	0	0	0	4292	0	6320	6530	38526	696	4840	0	3984	272	2414	0	5390	0	1484	0	1256	0	0	0	2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.04314e+06	Frontal_Sup_R	568	20046	16370	0	354	5446	6958	42614	0	3442	196	10886	802	14408	96	15130	0	4526	15700	57914	348	1044	13080	45586	198	5922	232	4214	2834	27286	8470	44936	4120	27280	0	436	0	4788	0	1030	0	188	0	0	0	0	0	108	0	0	0	0	0	0	0	712	0	1440	0	0	0	0	0	176	0	0	0	0	0	0	4356	50948	1434	27448	0	3834	1378	18480	0	130	0	734	0	1976	0	110	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229804	Frontal_Sup_Orb_L	0	0	10690	354	0	198	2312	0	13046	0	0	0	580	0	14690	282	0	0	274	122	6140	1968	7254	1066	9088	3274	11354	996	5282	366	10250	4446	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3306	696	4554	106	0	0	0	0	0	0	0	0	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72900	Frontal_Sup_Orb_R	0	0	154	5446	198	0	0	1018	0	3982	0	0	0	0	138	2928	0	0	0	0	806	1696	228	2718	442	5132	360	4234	152	542	808	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	1824	218	1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
845184	Frontal_Mid_L	22010	0	91996	6958	2312	0	0	1232	9084	0	12346	392	49334	1202	18854	320	546	0	20664	16390	1176	316	16544	5154	0	0	968	120	49732	996	10262	10464	5608	12108	128	0	1882	200	150	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	0	0	0	160	0	0	0	0	0	0	0	294	0	14796	6142	24082	662	0	0	1576	384	1044	0	502	0	1458	0	446	0	0	0	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
302572	Frontal_Mid_R	0	8368	952	42614	0	1018	1232	0	0	2070	0	12428	0	13916	0	6110	0	812	592	4524	0	92	1126	7800	0	0	0	0	628	10632	1188	9172	1100	4060	0	0	0	782	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	1458	10414	146	5486	0	254	0	1190	0	0	0	0	0	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
