data	data	771688	387568	1.39843e+06	1.03608e+06	176040	176052	558380	311608	82832	11660	458432	246616	416896	187352	238748	70672	357768	146324	923384	936344	78072	76560	539012	739048	35856	207276	82228	69004	851628	351908	619276	722844	245228	564624	166240	157108	357572	370368	178516	235004	52600	63948	198676	249960	122064	396924	321024	342920	148104	383824	446684	243364	201548	97752	462888	478256	305772	227140	164504	111512	272984	117048	129112	124348	210452	133388	380048	491044	383224	182360	480456	391720	556636	371980	66308	70156	190120	216948	95904	40560	307604	172344	197100	80188	324112	260472	37416	15876	303936	288432	513756	405168	369884	312432	46036	108820	379948	231452	476712	403932	260476	140624	313592	344528	104520	172216	20776	6660	27092	78700	200024	196748	315928	143472	133048	36456	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
771688	Precentral_L	0	3698	57506	4724	0	0	29662	1446	0	0	23396	0	8670	0	150	0	16228	0	43346	12734	0	0	672	640	0	0	0	0	15616	0	818	228	592	2330	2384	1304	7470	586	942	0	0	0	514	0	0	0	558	0	0	0	5136	0	2002	0	922	0	36990	264	210	0	4502	0	4008	0	480	0	588	0	40640	1896	3294	558	6010	0	3338	0	10928	2350	6426	0	8806	0	1092	0	5750	0	0	0	3440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
387568	Precentral_R	3698	0	4000	21716	0	0	204	14682	0	0	0	6928	0	0	0	0	0	3684	5230	15842	0	0	0	0	0	0	0	0	546	3992	376	138	0	598	1994	1794	2318	7274	904	792	0	0	0	542	0	1972	628	236	0	1588	0	318	0	1360	494	3644	270	18240	384	1328	160	2156	120	5394	0	1402	1750	3038	3236	6354	1524	5658	970	4500	384	1974	2158	10402	342	576	110	2186	0	0	162	4782	0	0	152	6438	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.39843e+06	Frontal_Sup_L	57506	4000	0	14352	7646	238	76112	3792	2936	0	23076	1364	39484	544	10760	0	14024	190	104750	24794	0	0	51022	18834	1268	1168	804	0	43746	374	34740	11740	6738	8554	1432	728	6612	474	1444	0	0	0	0	0	0	0	152	0	0	0	644	0	282	0	1036	0	11228	134	0	0	1062	0	1464	0	0	0	194	0	24860	374	15556	4166	28604	2812	6016	224	9226	1876	1308	0	6712	0	4118	0	662	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.03608e+06	Frontal_Sup_R	4724	21716	14352	0	1286	14012	4436	39428	0	468	2548	13828	1038	14494	450	4946	2038	8082	12540	68128	0	486	13824	61788	0	11318	640	1162	6996	15836	10464	47940	5062	28646	938	556	1686	3866	792	780	0	0	0	182	0	194	556	162	0	178	0	0	0	302	470	1206	550	790	112	316	0	360	0	804	0	200	224	440	1166	114	8704	19138	3950	15076	0	5218	1874	6932	238	802	1284	474	596	1298	0	870	0	0	144	1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176040	Frontal_Sup_Orb_L	0	0	7646	1286	0	158	1318	506	9294	0	944	0	1060	0	9462	0	514	0	426	1086	1538	546	3228	790	4812	682	9106	0	8852	0	6632	658	0	0	0	0	174	0	182	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5082	144	10058	0	0	0	150	0	0	0	0	0	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
176052	Frontal_Sup_Orb_R	0	0	238	14012	158	0	0	778	0	2304	0	2362	0	2380	0	5664	112	274	0	3060	188	840	364	8190	208	11864	0	6312	248	6918	730	9666	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	5390	158	4130	0	0	0	250	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
558380	Frontal_Mid_L	29662	204	76112	4436	1318	0	0	1064	3654	0	16034	0	50498	0	15460	0	2522	0	8660	4848	0	0	9288	2294	0	0	0	0	19382	0	8152	1446	1064	1764	0	0	1662	0	772	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	4290	0	0	0	832	0	938	0	0	0	0	0	388	0	1938	144	3602	0	502	0	828	116	1196	0	1312	0	1990	0	392	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
311608	Frontal_Mid_R	1446	14682	3792	39428	506	778	1064	0	0	576	154	10164	0	17498	0	3574	150	1714	3510	7256	0	116	1480	10602	0	264	206	150	3258	3312	2974	3136	110	4088	0	0	0	642	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	154	132	0	0	0	210	0	288	0	0	0	0	0	0	7656	2398	1902	2868	350	1892	0	518	0	110	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82832	Frontal_Mid_Orb_L	0	0	2936	0	9294	0	3654	0	0	0	0	0	1960	0	15676	0	0	0	0	0	200	196	0	0	600	0	1728	0	1128	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	0	944	0	0	0	0	0	0	0	0	0	2282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11660	Frontal_Mid_Orb_R	0	0	0	468	0	2304	0	576	0	0	0	0	0	0	0	2036	0	0	0	0	0	0	0	0	0	142	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
458432	Frontal_Inf_Oper_L	23396	0	23076	2548	944	0	16034	154	0	0	0	186	21456	0	712	0	23156	232	9672	2948	0	0	6456	1570	0	338	294	0	28832	278	11822	1350	750	480	0	0	1172	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	7186	0	0	0	124	0	120	0	0	0	0	0	454	0	10128	598	10842	440	228	0	2404	0	860	0	9728	0	7654	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246616	Frontal_Inf_Oper_R	0	6928	1364	13828	0	2362	0	10164	0	0	186	0	0	14032	0	182	158	7918	906	7442	0	0	474	4604	0	2366	0	0	1356	15566	1234	3976	110	934	0	0	0	1288	0	692	0	0	0	0	0	196	0	0	0	146	0	0	0	0	0	406	0	2956	0	204	0	352	0	826	0	138	184	344	0	0	3522	2972	634	6506	0	1100	208	318	0	1126	0	310	0	2352	0	224	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
416896	Frontal_Inf_Tri_L	8670	0	39484	1038	1060	0	50498	0	1960	0	21456	0	0	0	19376	0	564	0	4686	1446	0	0	9602	2718	0	0	138	0	24406	0	10460	1310	496	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	0	0	2422	0	3924	0	0	0	0	0	0	0	154	0	888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
187352	Frontal_Inf_Tri_R	0	0	544	14494	0	2380	0	17498	0	0	0	14032	0	0	0	6564	0	872	626	2814	0	0	612	7238	0	2142	0	0	0	9558	756	5984	132	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	3786	336	340	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238748	Frontal_Inf_Orb_L	150	0	10760	450	9462	0	15460	0	15676	0	712	0	19376	0	0	0	0	0	244	398	1902	200	2340	746	0	0	1720	0	20042	0	2494	686	294	614	0	0	312	0	470	0	440	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1292	0	5186	0	0	0	0	0	0	0	0	0	7834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
