data	data	430644	295140	877196	778260	162588	75508	354796	115396	72852	11532	176312	115364	253996	179136	184872	71540	231336	130364	668380	759388	88116	86276	418812	298936	38032	77288	34100	54512	555028	313204	432384	643964	180264	414704	117756	175944	172308	234344	44112	108944	30584	51328	322676	303448	261268	259052	332604	272364	223944	247676	568408	224324	156528	118968	376140	349424	219292	243812	76440	81172	204452	91088	74228	83932	156604	105600	442640	437964	147068	145300	267604	313876	324568	316740	36720	49328	133160	239692	67576	19024	165260	95820	59524	48288	235616	195360	26172	21060	207220	169700	373928	379880	260588	277244	26588	49932	250324	214996	355888	332636	185032	168220	204556	227388	95404	102952	6356	10160	19936	51176	138068	146160	145504	93280	74880	35028	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
430644	Precentral_L	0	6598	17484	12222	0	0	12204	496	0	0	7304	186	408	0	0	0	8998	522	3410	13138	0	0	0	0	0	0	0	0	6102	666	168	738	4958	6668	6082	2144	2426	2322	224	344	0	0	938	92	5126	288	0	0	788	246	6474	202	226	218	1472	288	25080	0	990	0	7232	0	460	0	4940	0	5746	774	12946	0	4840	1464	1912	1200	116	568	4010	2250	2226	0	2058	152	0	0	2436	0	0	0	1646	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295140	Precentral_R	6598	0	3200	31342	0	0	470	2872	0	0	224	1734	120	0	0	0	456	2102	3026	17744	0	0	0	0	0	0	0	0	416	890	172	344	326	1628	402	2540	176	3390	0	526	0	96	0	1492	0	860	0	478	0	552	0	574	0	1838	0	3242	2672	11574	0	506	330	902	478	1130	0	166	202	6590	670	3514	1312	5624	668	920	266	246	2024	15128	104	196	172	400	0	0	0	886	0	0	0	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
877196	Frontal_Sup_L	17484	3200	0	9028	12492	0	58194	1258	3936	0	4612	632	12170	146	12088	0	14670	2614	87862	16516	0	0	49626	4136	1702	0	226	0	28906	1768	27788	6356	4198	1948	1050	1222	3206	1354	494	190	0	0	0	0	138	0	0	0	0	0	0	0	0	0	476	0	6722	0	0	0	0	0	0	0	94	0	108	182	878	0	4094	2468	17134	992	1214	232	3722	1574	1932	0	3996	0	678	0	170	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
778260	Frontal_Sup_R	12222	31342	9028	0	0	4708	1188	19136	0	0	336	6744	218	12182	0	1944	444	5326	11202	69978	0	0	2872	33926	0	4836	0	320	490	14310	3362	42010	1066	18558	296	1714	270	2936	100	634	0	146	0	284	0	0	0	134	0	0	0	0	0	510	0	1326	3780	928	0	140	398	190	618	240	0	0	240	1002	2370	996	1878	17616	930	12598	266	2710	1878	22982	100	0	222	402	0	0	0	164	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162588	Frontal_Sup_Orb_L	0	0	12492	0	0	0	2632	0	12426	0	0	0	3732	0	18080	0	0	0	94	0	1518	0	4562	0	2210	0	1872	0	12826	0	1328	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	6480	0	0	0	0	0	0	0	0	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75508	Frontal_Sup_Orb_R	0	0	0	4708	0	0	0	0	0	1468	0	0	0	538	0	3556	0	0	0	0	0	674	158	3388	154	8782	0	5762	0	1932	196	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	0	3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
354796	Frontal_Mid_L	12204	470	58194	1188	2632	0	0	828	2554	0	7238	342	24172	92	5232	0	4102	894	16756	574	0	0	12424	370	0	0	0	0	4840	1036	6580	1148	218	0	0	0	276	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4126	2740	302	3116	0	250	106	1184	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
115396	Frontal_Mid_R	496	2872	1258	19136	0	0	828	0	0	390	0	3592	0	9298	0	594	0	2116	1230	1190	0	0	198	1714	0	0	0	0	0	1998	532	4754	0	350	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1576	450	96	1246	0	830	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
