data	data	496432	198372	1.01008e+06	939392	155412	81096	574452	292092	67068	28824	193916	159412	284604	133056	218232	60364	187612	128640	725036	887120	88456	106036	514128	600904	74516	130608	49248	115564	615808	367276	577000	741988	312836	734412	130940	135968	278676	333480	100604	245416	40752	54196	173964	295284	132380	295924	276892	280516	225032	274752	407080	157968	121828	57172	419388	476576	278836	233580	215956	87508	226636	89024	104656	91300	112492	92544	229832	302180	203928	248316	376592	527148	351144	481868	58340	40280	168516	194888	71572	33988	194856	152884	92696	77992	300928	197296	26976	21460	314384	160848	450600	428800	288144	247916	43304	57680	296168	243548	460184	450468	254672	108356	337388	316524	132980	111048	18248	9796	61936	84792	252196	251324	231812	154332	101516	58200	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
496432	Precentral_L	0	1278	14716	1164	94	0	21908	158	0	0	14120	0	1134	0	126	0	12998	0	4126	11092	0	0	1136	0	0	0	0	0	14692	0	2290	408	956	5038	2028	810	6530	1078	1446	466	0	0	166	0	192	0	248	150	934	0	5886	0	332	0	906	544	29916	284	1920	0	4388	0	3516	0	1494	0	972	108	29048	4724	2422	1280	9424	82	3708	0	13440	2656	2766	0	2658	0	238	0	2850	0	0	0	1074	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198372	Precentral_R	1278	0	856	9834	0	0	0	7684	0	0	0	2288	0	0	0	0	0	1354	322	4854	0	0	0	0	0	0	0	0	88	1348	196	328	0	584	904	1600	944	6198	144	1944	0	0	0	1912	0	1054	0	436	0	1026	0	228	0	0	0	3234	182	15432	0	630	0	1580	0	2142	0	384	0	1558	690	5160	662	4500	0	2786	0	504	382	5300	0	980	0	1444	0	0	0	1198	0	0	0	3034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.01008e+06	Frontal_Sup_L	14716	856	0	16294	12700	0	77560	2480	3562	0	7864	200	23450	504	16368	0	4198	0	67560	19088	166	0	51628	17534	3918	254	662	0	35360	440	34480	16516	15696	25298	172	94	820	0	114	0	0	0	0	0	0	0	0	0	0	0	1016	0	78	0	270	0	2212	0	108	0	198	0	360	0	112	0	0	0	1910	412	11032	714	10434	366	1750	0	148	0	120	0	842	0	1864	0	416	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
939392	Frontal_Sup_R	1164	9834	16294	0	0	2810	4160	43648	0	410	164	9404	116	10040	0	2352	0	3628	19512	58600	300	1258	16638	54118	0	6280	0	3448	330	18494	11116	49106	6772	32722	512	750	582	4714	0	1584	0	280	0	0	0	0	0	186	0	0	0	0	0	0	0	2434	218	540	0	0	0	0	0	90	0	0	0	80	530	1190	9052	27928	1208	27310	0	3096	364	3064	0	272	0	874	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
155412	Frontal_Sup_Orb_L	94	0	12700	0	0	0	1286	0	9934	0	0	0	1092	0	12520	0	0	0	350	0	1306	0	5072	604	6142	294	4948	0	7438	0	6600	1020	0	0	0	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	168	4120	122	0	0	0	0	0	0	0	0	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81096	Frontal_Sup_Orb_R	0	0	0	2810	0	0	0	596	0	3588	0	0	0	108	0	3630	0	0	0	104	348	1096	246	2200	528	8568	142	9580	0	1422	1400	1616	0	102	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	892	212	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
574452	Frontal_Mid_L	21908	0	77560	4160	1286	0	0	420	2980	0	13468	0	43236	0	15466	0	1658	0	12804	2384	0	0	13396	2228	0	0	0	0	22972	82	11992	6064	9164	6910	146	0	536	0	0	0	0	0	0	0	0	0	0	0	82	0	1136	0	0	0	88	86	3918	0	204	0	336	0	554	0	130	0	0	0	1414	216	2564	144	2974	0	582	0	110	0	306	0	284	0	584	0	532	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292092	Frontal_Mid_R	158	7684	2480	43648	0	596	420	0	0	1066	116	10304	0	13578	0	2468	0	432	5056	8478	0	84	1158	8984	0	216	0	348	116	4892	780	8024	766	6188	0	0	0	934	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	194	0	0	0	0	0	0	0	0	0	0	0	0	2808	6176	856	4906	0	798	0	238	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
