data	data	368652	194092	1.00431e+06	799396	108460	133496	412640	271956	73624	16332	188596	208236	219096	158388	161124	77248	170504	115428	870264	813328	74528	84324	500968	452796	19824	107596	43316	63980	535964	269720	268920	566716	197676	502980	95680	139660	250072	276868	73304	117508	38464	46988	299744	435220	313628	309216	237776	325848	253328	371372	527728	280768	122164	83784	388024	371536	278580	168688	247836	70368	318696	201996	175920	201868	206516	171520	340364	405584	170196	122008	156376	373576	233924	414256	38316	37476	90860	109088	116484	29416	207420	67444	63708	38676	303816	205336	25568	11504	255268	200440	394752	259732	280004	179624	27816	44812	221428	171996	353100	275104	221876	55692	266448	152896	118212	93488	7808	3744	15520	40840	153852	131492	113952	76492	50636	41636	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
368652	Precentral_L	0	3490	9770	100	0	0	16734	126	0	0	9642	0	428	0	0	0	6554	0	4620	4402	0	0	306	0	0	0	0	0	11588	0	134	0	1284	940	6412	1654	7276	198	412	0	0	0	542	0	438	0	228	0	0	0	2142	0	200	0	2272	0	33286	0	2746	0	8418	0	2050	0	978	0	2680	202	12986	1484	1170	1416	4490	0	688	0	6950	1110	6474	0	2266	0	0	0	1218	0	0	0	1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194092	Precentral_R	3490	0	2714	5928	0	0	1412	8640	0	0	118	1804	0	0	0	0	0	1894	4294	3190	0	0	0	0	0	0	0	0	0	484	0	140	0	800	702	2520	0	3858	0	304	0	0	0	576	0	334	0	572	0	398	184	410	0	208	0	1380	2580	15126	136	286	272	3256	0	4402	0	306	178	2540	364	3430	2110	3222	180	1520	148	110	642	8200	0	228	0	160	0	0	0	384	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.00431e+06	Frontal_Sup_L	9770	2714	0	13870	5170	174	72088	8502	2724	0	16072	1584	19444	420	9910	104	6816	114	96714	19302	0	0	58262	12918	216	540	128	0	35890	376	19266	12696	13052	10590	216	142	4160	760	506	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	154	0	0	0	0	0	0	0	0	236	0	3324	864	6860	5174	16504	1680	2584	350	3168	378	322	0	2494	0	1766	0	122	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
799396	Frontal_Sup_R	100	5928	13870	0	0	7028	1238	36198	0	0	0	18976	270	8404	0	3132	0	4512	22710	63964	0	0	18266	45448	0	4458	0	0	318	14764	6086	39380	1020	23280	0	0	0	8376	0	2110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272	0	168	0	0	0	0	0	0	0	0	0	0	0	0	1170	15530	0	24194	0	3460	0	3296	0	100	0	0	0	388	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
108460	Frontal_Sup_Orb_L	0	0	5170	0	0	0	578	0	9638	0	0	0	1100	0	9362	0	0	0	1498	0	1170	0	3494	0	2566	0	3522	0	6442	0	3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	5562	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133496	Frontal_Sup_Orb_R	0	0	174	7028	0	0	0	480	0	3324	0	0	0	0	0	2910	0	0	752	3454	0	1106	234	5568	0	8804	0	8086	0	1822	0	4348	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7970	0	10514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412640	Frontal_Mid_L	16734	1412	72088	1238	578	0	0	214	952	0	9380	0	23106	0	2086	0	3080	0	11632	964	0	0	20916	1722	0	0	0	0	12120	0	3246	1520	6540	1258	318	358	4330	110	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	148	0	0	0	0	0	0	0	0	0	0	0	152	236	844	842	3550	0	136	0	1224	344	988	0	784	0	0	0	248	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271956	Frontal_Mid_R	126	8640	8502	36198	0	480	214	0	0	878	0	11640	0	13098	0	4226	0	654	10288	9968	0	0	1438	3584	0	0	0	0	0	4062	814	3574	142	2670	0	0	0	3268	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	0	198	0	0	0	0	0	0	0	0	0	0	0	0	572	1752	0	5162	0	320	0	1634	0	0	0	0	0	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73624	Frontal_Mid_Orb_L	0	0	2724	0	9638	0	952	0	0	0	0	0	1464	0	13484	0	0	0	1080	0	0	0	0	0	0	0	1034	0	4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16332	Frontal_Mid_Orb_R	0	0	0	0	0	3324	0	878	0	0	0	0	0	98	0	2714	0	0	0	0	0	0	0	0	0	214	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
188596	Frontal_Inf_Oper_L	9642	118	16072	0	0	0	9380	0	0	0	0	0	8938	0	106	0	8876	0	7716	0	0	0	884	0	0	0	0	0	16874	0	332	0	0	0	0	0	2082	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2336	0	0	0	0	0	1264	0	3082	0	2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208236	Frontal_Inf_Oper_R	0	1804	1584	18976	0	0	0	11640	0	0	0	0	0	12632	0	0	0	4740	4850	15238	0	0	178	882	0	0	0	0	0	16944	922	1606	0	2404	0	0	0	1486	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	4736	0	170	0	774	0	264	0	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219096	Frontal_Inf_Tri_L	428	0	19444	270	1100	0	23106	0	1464	0	8938	0	0	0	12402	0	1356	0	6562	214	0	0	3422	308	0	0	0	0	24066	0	1010	298	1472	188	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	352	1300	0	0	0	102	0	0	0	280	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
158388	Frontal_Inf_Tri_R	0	0	420	8404	0	0	0	13098	0	98	0	12632	0	0	0	10036	0	334	2378	5614	0	0	150	982	0	0	0	0	0	11968	474	1564	0	2336	0	0	0	1628	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	0	4992	0	116	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
161124	Frontal_Inf_Orb_L	0	0	9910	0	9362	0	2086	0	13484	0	106	0	12402	0	0	0	0	0	4594	0	1652	0	1326	0	0	0	628	0	17570	0	0	0	1058	0	0	0	216	0	252	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	286	3618	0	0	0	0	0	0	0	112	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77248	Frontal_Inf_Orb_R	0	0	104	3132	0	2910	0	4226	0	2714	0	0	0	10036	0	0	0	0	822	2076	0	1220	0	202	0	0	0	1114	0	5358	0	330	0	1002	0	0	0	136	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
