data	data	503776	214172	887216	770760	118640	69708	551252	375064	74164	31276	241192	184700	232156	136580	198440	72400	203828	138720	615880	504792	71648	77092	378148	387224	56032	91076	76216	129012	463520	278924	353116	510484	218704	533256	144620	162416	316904	416940	137752	312140	46268	80900	245780	373348	262180	272184	315528	383256	258580	252592	383792	154664	87424	61080	697832	690192	303436	193028	242812	125732	212836	137828	106280	99956	143484	148120	446652	443612	213796	123080	232340	303120	293020	380808	54512	20728	189584	151564	101600	29180	267892	172872	108216	102960	361936	339136	46900	67948	500664	279308	780260	746868	705384	774868	38240	59496	511368	651112	747412	928596	442576	198704	597968	568608	95112	101352	26228	15924	9852	27980	342520	344744	531396	206016	48512	30496	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
503776	Precentral_L	0	2386	24776	674	0	0	29148	94	0	0	17472	150	5636	124	1228	0	9990	192	13558	4884	0	0	168	0	0	0	0	0	16688	108	138	0	210	2556	970	766	6372	654	1450	430	0	0	0	0	0	0	82	0	0	0	162	0	0	0	2098	412	27160	392	1296	0	1770	0	304	0	0	0	686	122	12390	1240	6200	1806	13014	574	5936	0	22620	1710	4132	0	4368	0	614	0	312	0	0	0	1054	0	254	0	0	0	0	0	104	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214172	Precentral_R	2386	0	1402	4634	0	0	1390	6816	0	0	0	6312	98	3268	114	0	0	2446	3064	1752	0	0	0	0	0	0	0	0	142	2628	0	0	696	2038	126	198	110	6384	0	2260	0	0	0	88	0	0	0	158	0	0	0	0	0	0	0	2642	120	9658	0	238	0	406	0	1052	0	0	0	412	4252	4684	266	8244	0	5992	0	140	850	18472	0	202	0	658	0	0	0	184	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
887216	Frontal_Sup_L	24776	1402	0	11274	7780	82	76218	3820	3264	114	13396	990	13226	436	10252	226	4554	0	71616	10276	670	160	41054	9922	3900	816	1972	312	24262	246	23792	11980	7112	4660	0	0	1672	308	870	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	818	216	1252	0	0	0	0	0	0	0	0	0	0	0	3410	0	10638	5610	20546	1308	3180	0	4802	660	604	0	1978	0	742	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
770760	Frontal_Sup_R	674	4634	11274	0	254	5116	3074	51736	508	1512	470	16220	1882	9756	810	6262	0	6586	12558	40372	164	1186	10730	40796	180	3052	0	4958	1750	16368	7826	37356	4134	26938	82	114	160	4990	0	3174	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	2084	122	896	0	464	0	642	0	460	0	0	0	80	978	0	1028	14450	84	21242	0	900	84	1122	144	158	0	812	0	1270	0	438	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118640	Frontal_Sup_Orb_L	0	0	7780	254	0	88	1190	88	9314	0	0	0	492	0	8376	0	0	0	380	90	1780	554	4632	212	5036	672	6334	632	2838	0	4404	662	148	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	0	2030	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69708	Frontal_Sup_Orb_R	0	0	82	5116	88	0	0	824	0	3512	0	0	0	0	0	1616	0	0	0	0	190	1972	232	2716	222	4964	90	8584	0	638	436	1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	1200	0	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
551252	Frontal_Mid_L	29148	1390	76218	3074	1190	0	0	940	3412	0	15728	404	31288	262	10842	150	1744	0	21250	3062	144	0	11812	1218	82	0	128	0	18928	0	4890	1612	4650	1944	0	0	1426	112	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	982	0	0	0	0	0	0	0	0	0	0	0	220	0	3930	826	9732	158	3070	0	7304	470	324	0	756	0	146	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
375064	Frontal_Mid_R	94	6816	3820	51736	88	824	940	0	332	2422	334	15238	1070	14938	534	4966	0	5430	2988	11682	0	236	2458	10022	0	0	0	524	606	10132	1976	8082	1170	5520	0	82	142	2692	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1654	0	958	0	414	0	588	0	476	0	0	0	0	166	0	688	2016	126	8196	0	0	0	660	126	130	0	698	0	622	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
