data	data	382544	239604	1.152e+06	967568	152456	151136	638708	271360	91348	25800	264452	177544	284768	199180	239256	133628	228372	91964	922700	936456	89084	90184	559860	576556	55176	169916	87676	121452	623732	350504	510728	720036	289088	647088	136072	144104	247156	203440	63568	112368	29436	48908	278372	402828	131400	369312	223172	231776	184844	426728	484184	294748	206748	130472	271632	444620	241228	208824	146436	202704	204428	153244	128524	74584	192012	133392	294772	417976	388876	238740	270880	400484	304560	339704	51816	28004	116484	112216	84044	19272	212592	89180	81656	29416	259756	171596	10184	5360	257824	160248	289092	293504	185216	212772	18984	40496	205924	154676	295028	297152	135896	81232	168068	183212	73132	84720	25276	2996	12572	27196	135460	143664	128576	86104	64980	17736	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
382544	Precentral_L	0	1106	12552	506	0	0	25654	0	0	0	14680	0	798	0	0	0	9576	0	3636	2584	0	0	0	106	0	0	0	0	7374	0	0	158	94	710	2882	1840	12908	974	1004	164	0	0	176	0	0	0	0	0	0	0	488	0	2344	0	476	0	27430	262	442	0	1566	0	0	0	162	0	360	0	23710	1372	5262	806	6132	0	252	0	11792	948	5144	0	2244	0	0	0	150	0	0	0	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
239604	Precentral_R	1106	0	536	5962	0	0	0	8022	0	0	0	6758	0	442	0	90	0	1622	1304	10090	0	0	0	0	0	0	0	0	0	6878	0	0	286	1668	3152	2928	694	6622	0	380	0	0	0	130	0	282	0	124	0	628	0	170	0	184	0	576	0	14384	0	610	0	1038	0	1216	0	366	106	560	4776	10068	238	4268	0	3764	0	178	1280	13640	0	174	0	862	0	0	0	654	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.152e+06	Frontal_Sup_L	12552	536	0	15810	10614	0	83712	322	2258	0	22532	634	17796	634	10212	114	15496	260	89484	16230	154	0	56132	15262	1718	716	1524	0	47764	528	25838	11964	13780	11906	0	0	5154	0	0	0	0	0	0	0	0	0	0	0	0	0	326	0	274	0	508	0	6002	0	152	0	390	0	396	0	204	0	0	0	9766	1018	13900	3648	28194	536	3500	0	2762	136	1656	0	5424	0	4412	0	324	0	0	0	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
967568	Frontal_Sup_R	506	5962	15810	0	0	5380	5294	46654	0	662	408	11948	440	16672	96	7380	0	5786	21534	77578	0	0	17898	55034	0	6916	0	1096	608	23018	16302	51674	7538	28394	0	0	0	922	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	258	0	0	0	0	0	0	0	0	0	0	140	0	2876	21256	0	23836	0	1398	772	776	0	244	0	216	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
152456	Frontal_Sup_Orb_L	0	0	10614	0	0	230	1350	0	13716	0	0	0	868	0	11344	116	0	0	0	0	3058	584	5040	360	5474	322	8942	442	3072	0	3420	240	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1252	0	5378	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151136	Frontal_Sup_Orb_R	0	0	0	5380	230	0	0	1880	164	4632	0	0	0	322	212	7078	0	0	0	1988	1046	2544	758	5708	382	10996	436	12512	0	2104	708	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1302	5708	0	6078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
638708	Frontal_Mid_L	25654	0	83712	5294	1350	0	0	174	3302	0	17060	366	33180	450	11838	0	6822	0	16082	2728	0	0	22022	5496	0	102	0	0	26068	214	11552	4822	6058	5880	116	116	810	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	4244	0	0	0	108	0	0	0	0	0	0	0	2504	0	6122	1854	4536	130	0	0	5346	0	820	0	1992	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271360	Frontal_Mid_R	0	8022	322	46654	0	1880	174	0	0	1446	0	8508	0	18398	0	5920	0	2972	672	5546	0	0	670	5106	0	246	0	138	0	12942	732	4058	126	2354	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	0	6446	0	0	556	0	0	156	0	136	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
91348	Frontal_Mid_Orb_L	0	0	2258	0	13716	164	3302	0	0	0	0	0	1842	0	14482	94	0	0	106	0	958	250	146	0	1134	0	3494	202	1924	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	686	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
