data	data	541236	249968	1.39095e+06	1.15596e+06	164044	216688	684576	446656	107940	45032	364476	340908	408764	316000	245936	114100	183628	112780	1.04009e+06	852028	111312	134644	521416	471632	51872	137984	76192	130088	595576	377368	550728	666736	281956	581152	176516	195456	267192	264160	25372	109332	55740	52276	159832	215676	138668	186152	142800	162176	182140	201692	369928	163108	133092	44104	208712	213908	340316	188420	51664	35780	105896	74596	87720	82648	124568	78788	193040	206408	127680	72024	469884	806044	423952	526020	70860	20892	246604	226916	83824	24792	210916	92336	77704	58120	285200	233472	26188	36224	238780	220120	264636	137368	186268	99928	16548	18416	128272	58936	236960	152104	107640	42996	101996	82304	54840	51544	9920	1336	11988	18312	58860	99280	101320	39580	39328	13416	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
541236	Precentral_L	0	3772	35324	2748	0	0	27642	924	0	0	20322	300	9406	1126	0	0	8488	0	27892	6524	0	0	0	148	0	0	0	0	7514	0	0	160	3974	3636	4878	2892	5574	2098	0	324	0	0	240	0	506	0	0	0	2042	0	3948	0	914	0	720	0	32636	338	0	0	906	0	608	0	768	0	2010	0	9350	0	3466	6752	3360	422	0	0	6926	7332	3494	0	4326	0	0	0	2352	0	0	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249968	Precentral_R	3772	0	3924	4954	0	0	1752	12792	0	0	0	4774	0	670	0	0	0	1414	4096	13696	0	0	0	0	0	0	0	0	0	2050	298	0	688	3110	532	5344	1770	3566	0	290	0	0	0	136	0	380	0	142	0	730	0	224	0	0	0	274	1114	17032	0	0	144	1252	0	1290	0	336	0	1320	420	2668	1212	2298	2870	2006	1712	222	3710	3082	0	0	0	1788	0	0	0	2562	0	0	0	6568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.39095e+06	Frontal_Sup_L	35324	3924	0	18958	12202	376	96190	6774	7954	0	15128	5182	22388	2182	21906	0	9840	0	130150	24654	214	0	50688	8348	2668	142	880	0	30308	558	33444	9120	15202	12912	4074	3752	9794	2684	0	270	232	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	13166	0	0	0	0	0	500	0	0	0	598	142	2086	0	9332	10208	27778	2214	4972	324	14238	4092	2448	0	3672	0	876	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.15596e+06	Frontal_Sup_R	2748	4954	18958	0	0	16888	5226	64956	0	3776	1934	17966	1572	15242	306	8242	162	6690	30436	79338	1204	1512	12650	43558	328	5636	766	3802	2068	20262	10860	38974	2610	32038	1054	1492	1088	5322	0	734	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	144	0	0	0	0	0	0	0	0	0	0	202	0	5684	42854	2382	45982	0	2254	1818	9864	0	142	0	272	0	226	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164044	Frontal_Sup_Orb_L	0	0	12202	0	0	0	2238	0	16550	0	0	0	1510	0	17084	0	0	0	0	0	2082	0	4686	0	6214	0	6970	0	4614	0	3584	0	0	0	0	0	0	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1596	0	1196	0	0	0	0	0	0	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
216688	Frontal_Sup_Orb_R	0	0	376	16888	0	0	230	2480	0	7742	294	0	166	174	0	8224	0	0	584	1190	3470	5914	0	4512	380	7122	1086	12450	492	1854	862	5536	0	0	0	0	0	0	0	0	580	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4544	9536	2694	8444	190	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
684576	Frontal_Mid_L	27642	1752	96190	5226	2238	230	0	2458	4822	0	22524	2700	49316	1884	15422	0	1302	0	15542	2044	0	0	16852	2466	0	0	0	0	16580	202	12000	3040	3106	3660	2076	1022	3298	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	0	0	0	0	0	0	0	0	0	694	0	0	0	5024	9072	1298	666	412	0	2798	2980	588	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
446656	Frontal_Mid_R	924	12792	6774	64956	0	2480	2458	0	0	1474	600	11708	510	22752	0	6024	0	650	8324	8756	0	0	1098	5004	0	0	0	0	494	9934	2402	9176	740	7714	0	0	380	1160	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	154	0	0	0	0	0	0	0	0	0	0	0	0	3212	11600	1880	13540	280	420	548	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
