data	data	467300	222696	1.33991e+06	1.00622e+06	254392	260460	617080	370872	122772	53192	265216	344788	309212	160752	184648	122268	284584	123776	656992	602628	84668	102012	668784	574760	71300	201252	51304	81668	752240	406404	644412	831848	212096	597252	157592	166920	323588	385748	142160	239192	46684	63644	149376	121020	85292	232616	236868	160240	135168	275212	340248	163260	126692	26260	394432	307868	213560	177648	61272	56724	114752	117364	125772	131040	113900	108124	191596	343952	224180	122788	498856	547508	438756	420756	74636	33684	208476	187084	92088	31624	257692	121788	142288	66052	256220	136232	34880	26616	237224	131040	413416	437584	327848	289320	37024	65572	229036	195532	404768	384532	200424	96348	207776	188328	87256	88276	11548	7840	11404	46464	121380	145496	184564	86036	53900	18300	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
467300	Precentral_L	0	2706	27262	1740	0	0	21258	400	0	0	13518	1988	4026	238	0	0	6518	282	20852	3504	0	0	312	108	0	0	0	0	10858	1566	526	252	502	1400	8302	2244	5980	1486	628	382	0	0	1060	0	468	0	350	0	212	0	3276	0	692	0	2544	0	21986	152	0	0	1988	0	1316	0	450	0	1956	0	21518	0	7406	1034	2516	784	1690	164	12798	2622	3844	0	1532	112	0	0	1918	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222696	Precentral_R	2706	0	4566	13758	0	0	1004	8782	0	0	0	8802	0	398	0	0	0	1516	4224	4110	0	0	0	0	0	0	0	0	112	1976	0	0	0	382	478	1256	240	5792	0	2760	0	0	0	468	0	2038	0	242	0	2674	0	688	0	0	0	1844	0	13384	0	0	0	2342	0	2864	0	162	0	3876	2744	2960	998	3046	280	682	0	114	1478	3042	0	0	0	264	0	0	0	1626	0	0	0	670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.33991e+06	Frontal_Sup_L	27262	4566	0	24534	16998	218	95780	3862	5422	0	8278	2024	27194	716	7968	192	13404	292	68892	17758	212	0	73376	20778	3420	654	0	0	42746	1148	34384	15724	8170	15848	4342	3844	9922	2102	1602	428	140	0	114	0	0	0	0	0	0	102	274	0	0	0	424	158	2798	396	0	0	0	156	0	154	0	0	400	170	8336	0	20464	4266	30154	2360	6340	500	15294	4798	1478	0	4444	116	1454	0	148	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.00622e+06	Frontal_Sup_R	1740	13758	24534	0	280	19482	3832	40980	0	1896	1552	8484	1022	4860	142	4564	648	1412	19958	52726	224	346	22924	55616	98	7764	0	520	1258	10584	19026	56858	3044	31572	392	674	326	4760	0	2532	0	98	0	236	0	1272	0	0	0	2260	0	796	0	106	0	1782	114	1166	0	644	0	1140	0	1548	0	376	0	2532	1444	278	3716	30686	1760	19012	0	1542	822	2674	0	0	154	1958	0	292	0	2156	0	0	0	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
254392	Frontal_Sup_Orb_L	0	0	16998	280	0	114	5856	0	15996	0	622	204	3486	0	15952	0	258	0	308	0	818	0	15676	544	7390	904	5876	0	10526	0	10186	752	372	462	0	0	398	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1202	0	10098	0	0	0	0	0	0	0	166	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
260460	Frontal_Sup_Orb_R	0	0	218	19482	114	0	0	3504	0	8828	0	1254	0	1414	0	9388	0	0	350	2888	1242	3036	454	7090	870	18046	388	6796	0	4444	2706	10872	0	422	0	0	0	122	0	0	0	756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1846	11038	976	11686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
617080	Frontal_Mid_L	21258	1004	95780	3832	5856	0	0	1144	4058	0	6922	1590	37060	698	6422	0	4526	270	5746	2286	0	0	20816	4510	1888	238	0	0	20830	676	11086	3222	2930	3806	296	0	3740	1552	426	1202	0	0	300	0	0	0	118	0	0	0	932	0	126	0	636	144	1744	182	0	0	252	0	374	0	116	0	352	0	0	0	8346	1272	5774	2586	2558	368	1502	200	1038	0	2644	142	344	98	496	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370872	Frontal_Mid_R	400	8782	3862	40980	0	3504	1144	0	0	3678	148	14768	104	14634	0	6162	394	330	1656	2932	0	0	4518	8638	0	100	0	0	938	4104	3278	7814	522	6650	0	136	312	2352	0	1124	0	0	0	330	0	3314	0	0	0	6734	0	2594	0	102	0	1410	0	1724	0	1238	0	1512	0	1970	0	868	208	5686	0	644	1656	910	532	2280	0	138	116	1078	0	0	224	1350	0	0	0	2608	0	0	0	2246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
