data	data	483148	256308	969408	657060	138132	71672	442340	238936	48976	22556	202248	163304	250752	207864	163028	145024	221844	102164	750756	643872	92620	90556	283116	233004	21820	76916	75384	79424	589172	367228	297288	337732	142604	418892	180812	213408	288012	331476	109832	160188	28044	43972	315332	474780	302136	404396	335128	415160	282084	296132	546432	275164	217496	110216	384668	307092	217428	202228	165224	185100	235544	143812	109116	97196	153520	92348	387504	555028	161408	128980	292636	351212	306036	328404	49916	19312	169000	186640	75788	22444	191412	93024	77712	57764	328168	205060	16576	8396	227828	152096	459876	345592	301084	242828	31264	60476	262348	215084	424384	349668	189900	170900	246452	254536	117008	86016	6708	5188	20936	70408	189908	164088	131800	71896	48300	14952	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
483148	Precentral_L	0	8832	18508	1972	0	0	21812	874	0	0	11660	0	4690	0	0	0	12704	0	15880	5476	0	0	0	0	0	0	0	0	10972	110	162	0	484	1518	10108	5718	9684	2840	514	220	0	0	842	288	1048	0	154	442	1028	0	4342	0	558	0	780	126	24648	106	1184	0	4722	0	408	0	990	0	2728	716	10420	1024	6042	286	8226	0	2952	0	11538	3072	3910	0	2578	0	214	0	992	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
256308	Precentral_R	8832	0	2004	9154	0	0	942	6106	0	0	0	2040	0	202	0	0	0	1222	2174	11636	0	0	0	0	0	0	0	0	0	3710	0	0	1036	3176	3004	6836	1104	8662	0	368	0	0	228	1438	174	1270	0	688	0	490	0	714	0	106	0	250	760	13458	0	2466	260	872	0	510	0	168	542	4310	2270	4350	906	3290	0	1722	0	0	2928	9086	0	0	0	158	0	0	0	1698	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	
969408	Frontal_Sup_L	18508	2004	0	10956	7872	0	55982	5946	2072	0	14690	162	18084	1572	7608	388	12508	0	102696	19804	536	0	37098	3820	296	0	1328	0	43882	852	21228	5304	4910	4648	0	714	5098	0	258	0	126	0	0	324	0	0	0	464	0	0	0	0	0	0	256	0	1364	118	0	0	0	0	0	0	0	0	0	734	5392	1232	17892	2184	23674	108	4696	0	6290	356	782	0	5354	0	1982	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
657060	Frontal_Sup_R	1972	9154	10956	0	104	1726	1226	33004	0	192	626	9302	164	9492	118	5088	386	5510	12170	55864	108	150	8698	29204	312	3118	0	586	1470	12796	5574	26994	1754	25872	158	458	130	3262	0	1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1064	342	362	0	0	242	0	0	0	0	0	0	0	1196	108	3732	18334	282	16976	0	1548	132	2628	0	0	106	852	0	1452	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
138132	Frontal_Sup_Orb_L	0	0	7872	104	0	264	942	0	5860	0	0	0	244	0	8422	0	0	0	196	0	2646	1434	2788	0	2380	274	8506	728	8616	0	3926	202	0	0	0	0	0	0	248	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2442	442	9626	0	0	0	0	0	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71672	Frontal_Sup_Orb_R	0	0	0	1726	264	0	0	0	0	3704	0	0	0	0	138	3608	0	0	0	0	522	1716	0	870	652	7070	434	9722	0	1098	0	242	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	944	0	2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
442340	Frontal_Mid_L	21812	942	55982	1226	942	0	0	1124	2644	0	8534	0	32414	524	7928	0	5320	0	9904	1360	0	0	12496	1052	0	0	0	0	23356	298	4018	1086	1700	572	216	294	3232	112	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	2154	0	0	0	314	0	0	0	0	0	120	0	144	0	4576	534	5898	0	210	0	4280	272	686	0	2042	0	230	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238936	Frontal_Mid_R	874	6106	5946	33004	0	0	1124	0	0	154	480	10074	0	9374	0	1928	356	1128	6050	3572	0	0	946	1724	0	0	0	0	744	6604	586	1878	126	1864	176	176	198	4076	0	1222	0	0	0	0	0	108	0	0	0	0	0	124	0	0	0	942	0	432	0	418	0	238	0	0	0	0	0	198	0	0	3658	1462	306	6442	0	710	254	2764	0	0	104	226	0	252	0	158	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
