data	data	357272	148896	921836	593256	189064	118848	513496	130016	63948	28464	216672	129172	231820	91448	190244	117684	184432	95052	828756	716584	105552	98596	262412	297840	21536	70100	55020	86328	588992	270536	185116	331932	118600	624320	117176	196508	262980	299032	76156	125092	36008	31828	216728	292528	198368	366628	245724	217864	239232	332820	469788	273316	174784	76780	386320	348168	308944	171552	189828	82832	216156	64924	99684	63656	130524	110384	344356	452276	133576	195152	215544	265168	259220	333956	30140	20212	98568	114340	70792	17768	189200	108060	84444	30756	288104	227400	27672	11544	194668	213112	445240	401140	278004	224676	32476	47024	287260	217964	439628	398896	259504	166128	297896	286272	168728	131496	28228	7656	12284	31948	211056	171348	113652	89944	60840	16340	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
357272	Precentral_L	0	2592	6598	104	0	0	20902	0	0	0	12902	0	1672	0	0	0	12764	0	1796	2830	0	0	368	0	0	0	0	0	12560	0	120	0	1798	2332	2938	2112	5972	1010	566	0	0	0	0	0	0	0	0	0	224	0	3098	0	1174	0	1124	0	33956	0	1088	0	9118	0	2160	0	1096	0	1088	156	10970	0	1566	0	2412	0	908	0	4396	498	4166	0	4886	0	300	0	1478	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
148896	Precentral_R	2592	0	310	2758	0	0	288	6956	0	0	0	2342	0	0	0	0	0	1220	654	3998	0	0	0	0	0	0	0	0	0	1052	0	0	212	2142	1354	3900	484	7482	0	324	0	0	0	256	0	568	0	0	0	550	0	152	0	300	0	544	0	12082	0	266	0	142	0	1128	0	122	180	1296	1524	5528	148	1848	0	2196	0	0	850	5620	0	0	0	122	0	0	0	574	0	0	0	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
921836	Frontal_Sup_L	6598	310	0	13342	13034	0	68222	436	1980	0	10024	172	15840	112	9198	514	2906	0	100674	25644	0	0	34280	7306	1002	182	0	0	40328	346	12368	4862	3144	9280	294	704	9558	396	1218	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1794	0	3628	0	0	0	148	0	3200	0	262	0	0	368	2060	402	11990	2304	22532	520	4208	0	7194	172	272	0	3102	0	2146	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593256	Frontal_Sup_R	104	2758	13342	0	0	4122	726	13896	0	164	0	11902	0	3254	0	5880	0	4502	17810	44240	0	0	6392	29554	0	2540	0	282	0	12638	2838	27766	438	25808	122	132	0	6652	0	3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5024	15492	188	24472	0	1946	434	5448	0	0	0	0	0	274	0	106	0	0	0	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189064	Frontal_Sup_Orb_L	0	0	13034	0	0	548	4992	0	12566	0	0	0	1976	0	14866	120	0	0	2252	0	3786	1822	3488	114	2842	0	5862	596	12104	0	2322	196	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2734	968	6212	0	0	0	0	0	0	0	0	0	730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118848	Frontal_Sup_Orb_R	0	0	0	4122	548	0	0	164	0	3402	0	0	0	0	628	2918	0	0	0	0	2590	3662	860	4548	0	8866	536	10974	128	272	266	3534	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822	4122	1298	3024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
513496	Frontal_Mid_L	20902	288	68222	726	4992	0	0	0	2814	0	12044	0	28676	0	11482	114	4932	0	22262	1882	0	0	12968	1280	0	0	0	0	29202	0	1892	494	180	932	988	1298	8916	1024	668	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	2160	0	2372	0	0	0	696	0	0	0	0	0	0	214	0	0	1274	288	4188	0	0	0	1490	594	246	0	2658	0	1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130016	Frontal_Mid_R	0	6956	436	13896	0	164	0	0	0	2276	0	5338	0	8452	0	4094	0	0	1426	1846	0	0	128	1296	0	0	0	0	0	2480	254	1484	0	2830	130	0	0	2196	0	1454	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	280	1154	0	5578	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63948	Frontal_Mid_Orb_L	0	0	1980	0	12566	0	2814	0	0	0	0	0	754	0	9040	0	0	0	0	0	194	146	0	0	304	0	2074	0	916	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
