data	data	702820	351988	1.10618e+06	761284	127832	99756	648128	350992	74976	21636	208332	230440	246764	137236	177144	43664	170164	81684	895584	713972	68616	89604	370740	343804	43172	87368	53972	84216	530728	244992	365460	388316	212352	516052	126716	188248	244736	281812	74880	154232	28236	46436	196784	234364	161360	185024	254220	246428	92968	215904	442724	197232	118516	98444	377296	370912	349584	192972	96224	28352	215704	133072	108080	154124	167744	134640	308944	283120	309380	131084	404244	404000	464972	304648	82156	40124	194516	186776	100616	30004	185052	97924	79852	28068	331232	166928	29632	1252	269496	179928	480436	423676	277840	282868	71352	71360	395800	228916	548608	448108	204844	164524	286228	318344	201748	189940	27136	3732	25744	61736	250372	253868	221596	146016	121744	33272	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
702820	Precentral_L	0	9534	25822	3720	0	0	30536	6446	0	0	19436	2942	1434	0	0	0	6716	0	23472	10226	0	0	0	0	0	0	0	0	13708	206	252	0	1934	3924	4340	3000	10982	4084	786	938	120	0	316	0	488	0	138	0	0	0	1998	0	246	0	1378	0	38626	938	2158	0	7564	0	4032	162	3842	0	1432	154	32012	1514	14592	2432	13954	176	3968	0	19186	5222	5666	0	1548	0	120	0	1826	0	0	0	1164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351988	Precentral_R	9534	0	3448	11198	0	0	2336	13200	0	0	0	21360	0	0	142	0	178	2540	5264	11796	0	0	0	0	0	0	0	0	744	5350	122	0	262	112	464	1888	432	3950	0	804	0	0	0	262	0	462	0	0	0	826	0	770	0	272	0	2216	626	24062	0	0	0	1188	0	2764	0	266	0	1562	4940	3302	7814	7340	2056	3196	1216	192	3642	9836	0	134	0	372	0	0	0	622	0	0	0	932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.10618e+06	Frontal_Sup_L	25822	3448	0	13328	10010	0	84660	4512	4586	0	16004	1576	18796	282	12070	0	8090	0	106294	19424	108	0	47616	6340	712	182	616	0	37270	314	24426	5350	10176	11132	0	0	1272	360	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3374	1736	0	0	158	0	122	0	0	0	0	0	8186	0	15026	1966	34138	690	3902	196	5364	474	762	0	1466	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
761284	Frontal_Sup_R	3720	11198	13328	0	0	4416	3026	35052	0	230	108	7534	208	8710	0	2256	0	4094	18496	53754	0	180	8404	40276	138	4358	0	1078	506	11408	5642	31622	1730	27680	0	138	164	2020	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	0	0	0	0	0	0	0	0	0	0	1688	0	4660	30706	496	26424	0	3888	804	9442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
127832	Frontal_Sup_Orb_L	0	0	10010	0	0	0	1694	0	8874	0	0	0	598	0	13406	0	0	0	0	0	1140	142	2722	188	3398	0	4436	0	5206	0	3172	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	8346	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99756	Frontal_Sup_Orb_R	0	0	0	4416	0	0	0	808	0	4340	0	0	0	248	0	3716	0	0	0	0	470	2000	140	2296	806	9524	284	10140	0	378	336	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	4788	266	3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
648128	Frontal_Mid_L	30536	2336	84660	3026	1694	0	0	8528	6100	0	12928	2952	34770	0	10090	0	2660	0	23944	1286	0	0	20928	2208	0	0	0	0	20936	220	8202	1260	5022	2422	0	0	1046	1088	140	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6184	526	0	0	122	0	0	0	0	0	0	0	220	0	15092	1544	5622	132	662	0	3690	482	370	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
350992	Frontal_Mid_R	6446	13200	4512	35052	0	808	8528	0	0	924	220	10980	0	13894	116	4554	0	906	5052	8142	0	0	892	3454	0	0	0	0	780	7054	1700	1144	0	4920	0	0	0	1306	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	1766	0	0	0	0	0	246	0	0	0	0	110	0	14084	13576	554	8100	0	0	118	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74976	Frontal_Mid_Orb_L	0	0	4586	0	8874	0	6100	0	0	0	0	0	4196	0	11156	0	0	0	0	0	0	0	254	0	168	0	800	0	512	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21636	Frontal_Mid_Orb_R	0	0	0	230	0	4340	0	924	0	0	0	0	0	248	0	3592	0	0	0	0	0	172	0	0	0	0	0	692	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208332	Frontal_Inf_Oper_L	19436	0	16004	108	0	0	12928	220	0	0	0	0	8706	0	340	0	9222	0	12492	312	0	0	0	0	0	0	0	0	9314	0	214	164	0	178	0	0	350	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5364	0	0	0	284	0	158	0	180	0	0	0	226	0	968	116	1496	0	0	0	0	128	954	0	1376	0	2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230440	Frontal_Inf_Oper_R	2942	21360	1576	7534	0	0	2952	10980	0	0	0	0	0	3750	164	386	0	5202	1768	6360	0	0	0	1334	0	0	0	0	764	11134	0	328	0	2184	0	0	0	1660	0	400	0	0	0	122	0	128	0	0	0	124	0	0	0	184	0	872	150	7248	0	0	0	404	0	964	0	160	0	312	0	0	5318	4520	856	7320	0	346	0	1698	0	146	0	330	0	0	0	502	0	0	0	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246764	Frontal_Inf_Tri_L	1434	0	18796	208	598	0	34770	0	4196	0	8706	0	0	0	12634	0	1822	0	6440	168	0	0	2836	0	0	0	0	0	21794	0	2998	302	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	2158	460	580	0	0	0	0	0	0	0	0	0	1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
137236	Frontal_Inf_Tri_R	0	0	282	8710	0	248	0	13894	0	248	0	3750	0	0	0	1386	0	228	1540	5600	0	0	0	3658	0	0	0	0	180	13012	688	3426	0	6478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1102	2932	222	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177144	Frontal_Inf_Orb_L	0	142	12070	0	13406	0	10090	116	11156	0	340	164	12634	0	0	0	0	0	1322	0	1336	0	516	0	298	0	614	0	12998	0	612	0	0	0	0	0	142	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	1714	136	6670	0	0	0	0	0	0	0	0	0	1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43664	Frontal_Inf_Orb_R	0	0	0	2256	0	3716	0	4554	0	3592	0	386	0	1386	0	0	0	0	0	0	0	340	0	0	0	0	0	922	0	2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170164	Rolandic_Oper_L	6716	178	8090	0	0	0	2660	0	0	0	9222	0	1822	0	0	0	0	0	5244	0	0	0	0	0	0	0	0	0	15620	0	0	0	142	0	0	0	814	0	110	0	0	0	0	0	0	0	0	0	0	0	1682	0	0	0	0	0	7900	0	568	0	1004	0	1170	0	1176	0	826	0	212	0	220	0	2064	0	580	0	246	110	4428	0	6758	0	3300	0	868	0	0	0	1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81684	Rolandic_Oper_R	0	2540	0	4094	0	0	0	906	0	0	0	5202	0	228	0	0	0	0	396	4126	0	0	0	0	0	0	0	0	0	8142	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	2292	0	0	0	140	0	1308	0	0	0	0	0	0	144	1366	112	4948	0	1766	0	0	0	1016	0	1182	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
895584	Supp_Motor_Area_L	23472	5264	106294	18496	0	0	23944	5052	0	0	12492	1768	6440	1540	1322	0	5244	396	0	51998	0	0	12420	2334	0	0	0	0	19454	2010	11392	8000	16132	25398	242	0	978	320	110	0	0	0	120	0	194	0	0	0	0	0	232	0	0	0	0	0	5900	2226	0	0	110	0	0	0	0	0	388	0	18644	0	12724	3050	23416	2492	8546	640	3354	1092	656	0	1224	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
713972	Supp_Motor_Area_R	10226	11796	19424	53754	0	0	1286	8142	0	0	312	6360	168	5600	0	0	0	4126	51998	0	0	0	780	6894	0	0	0	0	544	9714	2858	11810	7434	50004	620	5876	136	1232	0	414	0	0	0	1164	0	1380	0	0	0	714	0	584	0	254	0	1784	0	2952	0	0	0	270	0	604	0	168	502	6572	13618	15546	2542	16880	850	14340	220	2000	168	1288	0	0	0	190	0	0	0	318	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68616	Olfactory_L	0	0	108	0	1140	470	0	0	0	0	0	0	0	0	1336	0	0	0	0	0	0	5852	0	0	342	358	2796	1488	2224	0	2552	2006	0	0	0	0	114	0	328	0	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6192	3342	2960	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
89604	Olfactory_R	0	0	0	180	142	2000	0	0	0	172	0	0	0	0	0	340	0	0	0	0	5852	0	0	0	0	1412	2346	4280	0	1712	2454	3652	0	0	0	0	0	454	0	114	0	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7488	6952	2912	706	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
370740	Frontal_Sup_Medial_L	0	0	47616	8404	2722	140	20928	892	254	0	0	0	2836	0	516	0	0	0	12420	780	0	0	0	21514	1640	682	412	0	2334	0	25454	11568	8556	10656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1122	222	3540	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343804	Frontal_Sup_Medial_R	0	0	6340	40276	188	2296	2208	3454	0	0	0	1334	0	3658	0	0	0	0	2334	6894	0	0	21514	0	372	4262	140	456	142	2092	8120	27832	2278	23024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	6074	234	6212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43172	Frontal_Med_Orb_L	0	0	712	138	3398	806	0	0	168	0	0	0	0	0	298	0	0	0	0	0	342	0	1640	372	0	1792	2706	592	0	0	6062	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
87368	Frontal_Med_Orb_R	0	0	182	4358	0	9524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	1412	682	4262	1792	0	328	8330	0	0	1914	4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	3688	342	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
53972	Rectus_L	0	0	616	0	4436	284	0	0	800	0	0	0	0	0	614	0	0	0	0	0	2796	2346	412	140	2706	328	0	982	0	0	4320	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926	726	1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
84216	Rectus_R	0	0	0	1078	0	10140	0	0	0	692	0	0	0	0	0	922	0	0	0	0	1488	4280	0	456	592	8330	982	0	0	504	792	3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	4164	528	1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
530728	Insula_L	13708	744	37270	506	5206	0	20936	780	512	0	9314	764	21794	180	12998	0	15620	0	19454	544	2224	0	2334	142	0	0	0	0	0	206	3566	322	550	118	0	0	8380	590	1144	190	2626	0	0	0	0	0	0	0	0	0	424	0	0	0	2130	0	6030	632	302	0	626	0	490	0	864	0	136	0	2548	0	7514	924	31840	390	562	0	3794	726	7028	0	5002	0	5956	0	1736	0	314	0	2674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244992	Insula_R	206	5350	314	11408	0	378	220	7054	0	132	0	11134	0	13012	0	2760	0	8142	2010	9714	0	1712	0	2092	0	0	0	504	206	0	350	2178	0	4136	0	0	0	3506	0	398	0	2084	0	0	0	0	0	0	0	0	0	0	0	0	0	2146	0	1774	0	0	0	0	0	0	0	0	0	0	0	0	1264	2684	246	17148	0	724	0	492	0	600	0	3374	0	1082	0	988	0	0	0	974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
