data	data	455672	247908	1.16997e+06	844064	159976	103460	575108	233504	75480	14920	233896	150320	263332	159536	180084	45820	229464	80332	919384	881920	82412	75476	412768	361588	28000	68528	36220	58620	622360	248552	244508	490316	183920	692988	180540	225196	325416	253208	91356	126816	47036	46952	181192	289268	106924	284252	215416	275500	152352	339024	458312	261980	112776	72224	417724	360932	252924	203824	179188	141440	266960	136204	116336	73524	214232	156000	264660	386728	265524	204780	302640	381728	417876	246900	54108	21692	183052	229176	77108	17860	140580	102724	80756	31528	250048	186420	47944	4436	274528	161332	576336	490356	306324	306660	33060	82828	292520	239048	524272	482376	167644	104272	179612	229260	61860	65088	12812	5388	20820	94692	212876	192568	310820	105592	48460	24056	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
455672	Precentral_L	0	166	28356	1400	0	0	15306	0	0	0	9844	160	578	0	0	0	7284	0	22560	16326	0	0	156	0	0	0	0	0	5912	188	292	264	1342	7278	2788	1750	3956	0	290	0	0	0	0	0	0	0	190	0	114	0	3070	0	148	0	198	0	27690	110	1020	0	7308	0	2608	0	2192	0	376	220	24470	5170	2350	2946	1594	244	1430	0	10712	1712	1518	0	1976	0	0	0	1804	0	0	0	470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247908	Precentral_R	166	0	1554	12052	0	0	1232	5224	0	0	428	6044	0	114	0	0	302	702	1808	2926	0	0	0	0	0	0	0	0	364	1168	0	0	0	3646	1610	4564	1394	5898	354	854	0	0	0	1656	0	450	0	438	0	1478	0	1946	0	192	0	466	0	30088	0	1448	0	606	0	2366	0	636	148	4706	0	9316	1060	530	242	114	0	0	160	6346	0	0	108	1464	0	0	0	4528	0	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.16997e+06	Frontal_Sup_L	28356	1554	0	12800	8544	0	89916	1470	2114	0	14396	920	21300	950	7770	0	10762	346	107812	20748	0	0	49006	7572	1408	0	0	0	46138	948	11776	4294	4042	9410	436	110	8344	206	444	0	0	0	0	0	0	0	210	0	0	148	0	158	0	0	1090	0	7608	366	0	268	1008	350	1526	492	722	770	0	202	6322	536	15822	2164	43506	1200	5508	170	14646	1216	1630	0	2162	146	164	0	352	0	0	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
844064	Frontal_Sup_R	1400	12052	12800	0	0	4126	1550	32662	0	1570	0	2676	0	10476	0	4630	0	4056	29132	83048	0	0	12294	36004	0	1714	0	0	322	12536	5320	35258	4908	35676	556	546	486	3676	148	770	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	522	0	4042	0	124	0	140	0	398	0	212	0	0	1112	0	1922	24316	1102	13756	0	2152	0	17318	0	174	0	1186	0	262	0	1854	0	0	0	624	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159976	Frontal_Sup_Orb_L	0	0	8544	0	0	0	2890	0	12288	0	0	0	1954	0	16684	0	0	0	520	0	1940	0	1732	0	3500	0	5382	0	11686	0	2734	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	0	8708	0	0	0	0	0	0	0	0	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103460	Frontal_Sup_Orb_R	0	0	0	4126	0	0	0	564	0	1728	0	0	0	352	0	3608	0	0	0	118	848	3154	260	4002	522	8380	0	7298	0	3754	322	794	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	2860	1054	6498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
575108	Frontal_Mid_L	15306	1232	89916	1550	2890	0	0	542	3200	0	15880	270	35224	0	9214	0	3880	0	15328	3766	0	0	20720	2344	0	0	0	0	27124	154	1010	798	866	1882	318	144	6114	0	364	0	0	0	0	0	0	0	256	0	0	0	378	0	0	0	320	0	2550	0	136	0	2992	0	1068	0	1460	194	172	0	1538	1248	704	912	4224	114	450	0	5262	738	1838	0	240	0	0	0	528	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233504	Frontal_Mid_R	0	5224	1470	32662	0	564	542	0	0	372	0	8890	0	12270	0	1620	0	176	6312	12270	0	0	3046	5464	0	0	0	0	134	2964	762	4260	614	10472	0	0	120	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	0	0	0	0	0	808	0	156	0	0	0	0	758	428	532	706	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75480	Frontal_Mid_Orb_L	0	0	2114	0	12288	0	3200	0	0	0	0	0	1522	0	11126	0	0	0	0	0	116	0	0	0	0	0	1918	0	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14920	Frontal_Mid_Orb_R	0	0	0	1570	0	1728	0	372	0	0	0	0	0	664	0	2818	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233896	Frontal_Inf_Oper_L	9844	428	14396	0	0	0	15880	0	0	0	0	1378	17758	1452	188	0	9940	0	3378	0	0	0	3598	0	0	0	0	0	13418	122	3382	110	0	108	0	0	1294	0	0	0	0	0	0	0	0	0	0	0	0	184	0	226	0	0	130	0	4636	152	0	0	1916	116	1762	146	702	308	0	120	0	0	4300	0	982	0	0	0	546	0	286	0	2360	0	958	0	334	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
150320	Frontal_Inf_Oper_R	160	6044	920	2676	0	0	270	8890	0	0	1378	0	0	5710	0	0	904	3254	2614	4532	0	0	350	290	0	0	0	0	1034	8226	114	3312	422	5374	0	0	420	516	0	0	0	0	0	0	0	0	0	0	0	594	0	750	0	0	0	0	0	4124	0	456	0	140	0	596	0	402	0	194	114	0	2794	3946	412	2136	0	0	158	244	0	0	380	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263332	Frontal_Inf_Tri_L	578	0	21300	0	1954	0	35224	0	1522	0	17758	0	0	0	12272	0	1656	0	3600	0	0	0	6630	0	0	0	0	0	20022	0	3286	0	340	0	0	0	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	570	0	530	0	202	0	0	0	0	0	288	0	770	0	0	0	374	0	184	0	608	0	546	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
159536	Frontal_Inf_Tri_R	0	114	950	10476	0	352	0	12270	0	664	1452	5710	0	0	0	2668	792	0	1200	1646	0	0	342	5684	0	0	0	0	812	13072	468	12270	352	4062	0	0	202	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858	538	510	748	0	0	0	108	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180084	Frontal_Inf_Orb_L	0	0	7770	0	16684	0	9214	0	11126	0	188	0	12272	0	0	0	0	0	868	0	3086	0	304	0	0	0	1398	0	17576	0	0	0	0	0	0	0	748	0	274	0	716	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	0	5678	0	0	0	0	0	0	0	132	0	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45820	Frontal_Inf_Orb_R	0	0	0	4630	0	3608	0	1620	0	2818	0	0	0	2668	0	0	0	0	0	0	0	368	0	302	0	0	0	932	0	4104	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	732	0	0	0	0	0	0	0	110	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229464	Rolandic_Oper_L	7284	302	10762	0	0	0	3880	0	0	0	9940	904	1656	792	0	0	0	0	7404	0	0	0	288	0	0	0	0	0	22472	0	350	0	116	0	782	326	1088	0	0	0	0	0	118	0	0	0	0	0	136	138	2226	182	456	0	364	0	9786	0	996	0	1454	0	7556	0	530	234	1418	0	0	0	2100	0	474	0	0	0	120	0	3832	0	9470	0	814	0	2728	0	0	0	1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
80332	Rolandic_Oper_R	0	702	346	4056	0	0	0	176	0	0	0	3254	0	0	0	0	0	0	200	3644	0	0	0	0	0	0	0	0	182	10050	0	382	0	330	0	0	0	1176	0	0	0	0	0	0	0	0	0	0	0	382	0	464	0	0	0	150	0	2366	0	330	0	120	0	1040	0	232	0	120	0	0	1126	1274	116	1290	0	0	228	384	0	1152	0	4042	0	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
919384	Supp_Motor_Area_L	22560	1808	107812	29132	520	0	15328	6312	0	0	3378	2614	3600	1200	868	0	7404	200	0	58344	0	0	16686	5066	0	0	0	0	18432	1692	6966	8274	12660	31284	1180	442	4266	956	194	152	0	0	0	0	0	0	0	0	0	0	182	0	0	0	816	116	4964	2594	0	250	168	172	990	502	168	398	116	256	10472	2368	11526	4376	28006	2274	5944	162	9182	1614	488	0	1836	0	0	0	0	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
881920	Supp_Motor_Area_R	16326	2926	20748	83048	0	118	3766	12270	0	0	0	4532	0	1646	0	0	0	3644	58344	0	0	0	1970	13202	0	256	0	0	326	4926	1092	18954	11736	60620	2534	5702	738	1908	0	368	0	0	0	1050	0	218	0	0	0	130	378	142	0	0	0	342	300	3916	0	300	112	202	0	552	140	450	206	2992	18444	17462	2238	28838	722	11240	332	2182	2332	13442	0	162	0	324	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
82412	Olfactory_L	0	0	0	0	1940	848	0	0	116	0	0	0	0	0	3086	0	0	0	0	0	0	3896	0	0	222	390	1302	1514	4156	0	3018	3142	0	0	0	0	1310	0	504	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5764	2026	4456	560	0	0	0	0	0	0	210	0	1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75476	Olfactory_R	0	0	0	0	0	3154	0	0	0	0	0	0	0	0	0	368	0	0	0	0	3896	0	0	0	0	1194	506	4306	0	1230	2230	3466	0	0	0	0	0	176	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6024	4178	4942	1274	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412768	Frontal_Sup_Medial_L	156	0	49006	12294	1732	260	20720	3046	0	0	3598	350	6630	342	304	0	288	0	16686	1970	0	0	0	27256	2240	372	0	0	3460	648	19034	11508	3402	11792	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	3176	1086	4030	388	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
361588	Frontal_Sup_Medial_R	0	0	7572	36004	0	4002	2344	5464	0	0	0	290	0	5684	0	302	0	0	5066	13202	0	0	27256	0	1110	4268	0	116	0	4256	6866	26008	1364	22638	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	3128	214	3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28000	Frontal_Med_Orb_L	0	0	1408	0	3500	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	2240	1110	0	790	1122	0	0	0	2372	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68528	Frontal_Med_Orb_R	0	0	0	1714	0	8380	0	0	0	0	0	0	0	0	0	0	0	0	0	256	390	1194	372	4268	790	0	0	5064	0	0	842	2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	2484	582	4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36220	Rectus_L	0	0	0	0	5382	0	0	0	1918	0	0	0	0	0	1398	0	0	0	0	0	1302	506	0	0	1122	0	0	166	788	0	1592	796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1442	156	1542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58620	Rectus_R	0	0	0	0	0	7298	0	0	0	0	0	0	0	0	0	932	0	0	0	0	1514	4306	0	116	0	5064	166	0	0	314	820	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894	2004	1742	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
622360	Insula_L	5912	364	46138	322	11686	0	27124	134	3418	0	13418	1034	20022	812	17576	0	22472	182	18432	326	4156	0	3460	0	0	0	788	0	0	388	874	224	648	180	1656	926	17590	0	462	0	2272	0	132	0	0	0	0	0	176	212	2644	228	584	0	5828	0	2758	252	970	254	1490	320	3310	318	1304	666	1556	108	0	0	5394	0	24332	366	0	0	6548	458	8570	0	6396	0	2810	0	4132	0	132	0	5582	0	0	0	0	0	0	0	174	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
