data	data	511308	412688	1.02251e+06	887876	223292	106860	555168	387448	93052	40476	346500	247352	296880	223204	171240	84684	381164	135716	730712	652004	86848	82232	645124	551820	86960	101316	61336	67640	818004	354704	487308	649756	292440	706076	181688	208808	433888	427328	208924	290368	55756	37364	336848	500452	295028	422432	419560	419520	287324	356116	654396	287056	271176	156888	687540	595860	357172	289664	233680	130740	344084	242884	178996	164544	272604	235688	511968	705028	260880	307068	307504	387576	366992	440692	48416	38320	211460	259644	142480	93820	403916	190280	146584	40928	425700	249132	49148	6924	360668	249888	564748	431580	364092	226312	86584	50496	451212	219680	605428	434312	229728	114372	338540	261160	145324	183080	43880	28176	21152	58176	295084	248040	205208	186572	143396	47980	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
511308	Precentral_L	0	8510	17756	3618	0	0	16528	832	0	0	12754	418	1916	342	0	0	11256	108	9388	3472	0	0	390	74	0	0	0	0	13242	768	496	534	758	2054	7052	5062	9770	5432	952	1250	0	0	320	0	478	0	352	190	304	0	3788	0	1576	0	2280	996	38916	104	3026	0	7158	0	3098	100	1300	144	2888	808	12144	262	1574	2554	4272	324	864	0	10120	5984	4354	242	5218	222	82	0	2202	82	0	0	1960	256	178	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
412688	Precentral_R	8510	0	2550	17536	0	0	682	10200	0	0	256	8102	0	1362	0	0	220	1458	4240	4908	0	0	172	0	0	0	0	0	1468	4632	166	594	286	3164	2686	4282	3236	8100	746	1226	0	120	0	1616	0	1420	118	928	0	1666	0	326	102	778	418	3922	1286	23950	0	1112	0	3734	0	6454	0	436	930	6870	4464	6496	700	6256	328	2592	0	108	5344	18978	316	1106	264	2544	0	0	168	2710	0	0	548	6180	0	96	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	
1.02251e+06	Frontal_Sup_L	17756	2550	0	14454	11166	104	70970	3292	1520	0	20342	1066	19044	1892	5908	0	11276	394	70332	14044	90	0	61796	23572	3026	564	124	96	32360	738	25830	12640	8814	11190	1344	1242	4348	1604	570	638	0	0	0	0	0	0	0	88	0	0	0	0	0	0	1054	438	3574	258	0	0	0	0	0	84	0	0	116	352	790	198	6372	2138	16758	910	4268	118	6508	1992	1218	90	4470	116	1048	0	254	0	0	0	734	104	150	0	0	0	0	0	132	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
887876	Frontal_Sup_R	3618	17536	14454	0	720	7352	4512	43716	0	2000	756	3076	520	8646	102	4736	1226	2502	16084	57920	0	484	19644	47560	518	3706	0	522	3810	6454	10934	41470	4538	28062	1622	1616	2740	6636	564	2640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	1662	520	2084	0	0	0	188	0	324	0	80	144	630	1550	518	3096	22072	2606	16616	74	1546	1802	10090	148	542	746	928	232	342	0	272	0	0	184	528	118	0	0	0	0	0	154	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223292	Frontal_Sup_Orb_L	0	0	11166	720	0	210	2954	0	14518	0	572	0	6288	0	14136	0	0	0	672	0	1892	282	8944	2040	6980	1464	5590	78	10580	0	8438	686	520	0	0	0	352	0	74	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2730	328	7868	0	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106860	Frontal_Sup_Orb_R	0	0	104	7352	210	0	0	1162	0	3742	0	0	0	610	0	3618	0	0	0	1156	200	1018	446	3984	234	7912	410	7676	0	1000	592	2694	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	3792	0	5234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
555168	Frontal_Mid_L	16528	682	70970	4512	2954	0	0	2604	2746	0	12858	198	29718	348	7690	0	5582	172	13120	2330	0	0	32474	12664	100	0	0	0	16472	190	8956	5416	4266	6694	122	102	1550	168	138	88	0	0	0	0	0	0	0	0	0	0	78	0	0	0	290	72	5376	104	0	0	0	0	84	0	0	0	90	0	0	0	664	328	1396	118	242	0	2426	592	802	0	1882	0	206	0	238	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
387448	Frontal_Mid_R	832	10200	3292	43716	0	1162	2604	0	0	854	428	12760	222	15360	0	2782	488	826	4516	9258	0	0	5680	14320	0	0	0	0	956	3818	3306	14936	670	12354	448	470	586	3114	464	1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606	126	1184	0	0	0	182	0	782	0	0	142	510	74	518	324	1852	292	7862	0	1420	154	2898	0	188	310	592	212	0	0	142	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
