data	data	406796	297608	924872	876760	162072	68060	605080	263184	77940	73868	179716	226824	246612	141248	211720	89200	174272	95396	1.026e+06	1.01789e+06	120504	98848	452148	417128	46036	91360	108804	80556	553688	367348	353852	510940	167260	662112	92036	101680	181780	245016	73820	95948	28520	55448	206700	250704	127508	259604	263788	205108	117448	254956	439064	190964	159272	52992	343188	255360	215572	158600	101820	68496	212316	128848	93680	140956	159836	137560	276952	343884	312320	255060	236016	454740	265920	408912	41624	48108	194052	191540	115032	20964	222288	122300	91076	23036	318048	222716	28852	9328	240248	144796	409900	315716	233444	208776	38404	39032	250264	156816	353940	332120	184872	100844	201968	206016	98948	106068	13284	3376	11512	31744	212848	199948	200276	146612	107852	31644	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
406796	Precentral_L	0	124	9684	1024	0	0	18706	0	0	0	9972	0	1208	0	0	0	10868	0	9312	3886	0	0	0	0	0	0	0	0	13822	0	0	0	102	1870	1066	588	3412	0	90	0	0	0	552	0	156	0	0	0	0	0	3214	0	3418	0	3504	0	30010	0	0	0	6878	0	1840	0	1218	0	704	164	26038	1100	2552	1098	7328	0	592	0	10540	0	6278	0	4374	0	118	0	3364	0	0	0	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297608	Precentral_R	124	0	174	8232	0	0	0	17562	0	0	0	13124	0	370	0	0	0	3956	2270	18134	0	0	86	0	0	0	0	0	0	6842	0	0	342	820	0	0	0	10702	0	194	0	0	0	114	0	102	0	0	0	0	0	0	0	0	0	0	0	12996	0	0	0	1446	0	2506	0	658	0	596	812	13066	502	4630	0	12310	0	1476	384	11838	0	270	0	1128	0	0	0	580	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
924872	Frontal_Sup_L	9684	174	0	17330	7284	0	84194	1068	3210	0	15344	404	16690	362	9206	0	8188	0	73932	26430	216	0	42428	13614	1368	0	320	0	34920	376	14466	10906	3020	15764	0	0	1494	88	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	460	0	0	0	152	0	0	0	0	0	0	0	488	0	10326	4156	22554	778	1540	254	596	0	216	0	4510	0	2376	0	0	0	0	0	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
876760	Frontal_Sup_R	1024	8232	17330	0	0	5552	8382	32578	0	944	96	8730	842	5970	362	3968	0	2922	37714	71252	0	1952	15498	39758	0	6036	0	2592	3040	14258	6838	31152	2160	24406	0	0	0	4296	0	338	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736	0	0	0	180	0	134	0	0	0	0	96	0	6562	30776	246	26750	0	4462	0	9492	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162072	Frontal_Sup_Orb_L	0	0	7284	0	0	0	1770	0	12778	0	0	0	612	0	17704	0	0	0	0	0	6316	1590	1538	0	3286	566	9736	1184	5136	0	6326	1210	0	0	0	0	0	0	408	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712	0	1134	0	0	0	0	0	0	0	0	0	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68060	Frontal_Sup_Orb_R	0	0	0	5552	0	0	0	390	0	2274	0	0	0	0	0	1800	0	0	0	0	0	1788	0	1974	0	8076	0	6812	0	1666	0	434	0	0	0	0	0	0	0	116	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454	0	1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605080	Frontal_Mid_L	18706	0	84194	8382	1770	0	0	268	1868	0	13156	86	37780	242	5514	0	846	0	24240	10038	0	0	18030	5254	0	0	0	0	26526	266	7234	6108	1250	6626	0	0	858	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522	0	588	0	0	0	0	0	0	0	0	0	0	0	156	0	7960	3348	6904	344	272	104	422	0	330	0	1324	0	578	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
263184	Frontal_Mid_R	0	17562	1068	32578	0	390	268	0	0	1606	0	14150	164	11906	0	2180	0	1100	3694	5242	0	0	300	1022	0	0	0	0	200	6584	142	880	276	2240	0	0	0	4592	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042	0	0	0	512	0	488	0	184	0	0	0	0	308	6108	0	11688	0	1482	0	1440	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
