data	data	556576	295764	1.34689e+06	991540	163796	94460	581696	299724	60184	20468	266476	182528	252032	173212	132208	54064	232096	84452	999072	806536	77300	79912	323432	329452	28848	78684	42816	49892	717940	335168	322064	348904	147760	475660	167788	123268	440828	369288	153468	326832	38856	51204	225548	277744	230036	334540	308360	297072	231820	377288	479488	161024	147280	121528	464660	466224	288964	171324	154396	107924	203424	121204	109864	137200	141084	117860	322440	381120	279804	160296	271048	337100	338924	424088	35760	18404	192304	173048	127928	26848	267292	86572	87412	53964	300336	222668	42764	22468	311564	205300	560856	559128	422980	370584	42308	80196	414100	292504	590220	522000	292288	179760	407228	263768	99504	171084	18228	5548	63712	110640	377388	197344	278268	210696	135852	29476	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
556576	Precentral_L	0	5952	38102	7266	0	0	20008	2218	0	0	13540	406	514	0	0	0	11688	0	21178	10942	0	0	0	0	0	0	0	0	12210	274	120	154	150	1704	3932	1516	8654	790	1026	490	0	0	940	0	278	0	470	0	226	0	5142	0	232	0	316	0	30794	524	1308	0	3802	0	4064	154	802	0	1814	0	28318	596	3968	1566	756	566	0	0	9242	2930	6848	0	5730	0	0	0	2656	0	0	0	1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295764	Precentral_R	5952	0	5096	22960	0	0	228	10224	0	0	202	1744	0	0	0	0	398	620	7426	8194	0	0	0	0	0	0	0	0	1836	2218	0	0	852	1594	884	1976	1732	4798	0	1002	0	0	0	154	0	608	0	522	0	1822	0	186	0	1750	0	852	798	21706	0	1266	0	518	0	2868	0	0	276	4156	2220	7256	452	2966	766	1204	498	446	2612	8460	0	182	170	244	0	0	0	544	0	0	0	2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.34689e+06	Frontal_Sup_L	38102	5096	0	24988	13686	0	80276	3172	1222	0	17622	690	20698	612	6148	0	10104	526	118490	29424	246	0	44354	11796	1210	0	254	0	49178	1400	27512	6324	7742	7794	5184	1528	16026	908	3446	592	0	0	1454	0	0	0	736	0	0	0	154	0	0	0	3622	180	4694	172	0	0	0	0	392	134	0	0	2342	0	25406	614	10244	3172	20430	1750	3178	0	18310	3706	4748	0	5846	0	1808	0	474	0	0	0	2978	0	172	0	124	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
991540	Frontal_Sup_R	7266	22960	24988	0	136	4580	8388	32388	0	614	634	13572	1028	12106	702	3136	574	6476	34080	73828	0	0	10982	39430	124	2120	0	168	5780	16688	4802	31300	1246	26604	958	630	2406	8156	1160	5434	0	0	0	0	0	0	0	416	0	202	0	0	0	0	0	4784	406	2120	0	0	0	0	382	188	0	0	334	718	2034	814	9178	23032	2884	21322	1274	1530	3390	12466	378	514	224	604	0	778	0	0	0	0	0	220	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
163796	Frontal_Sup_Orb_L	0	0	13686	136	0	0	4282	0	13762	0	0	0	3998	0	13506	0	0	0	1042	0	1244	0	2272	0	3174	0	5838	0	8202	0	2270	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	7536	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94460	Frontal_Sup_Orb_R	0	0	0	4580	0	0	0	1300	0	3714	0	0	0	0	0	3358	0	0	0	0	250	1408	0	2360	746	9974	180	7384	0	2328	356	1268	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	2558	0	4936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
581696	Frontal_Mid_L	20008	228	80276	8388	4282	0	0	1062	1622	0	15254	472	30358	234	4816	0	5386	204	24552	5608	0	0	17012	2544	0	0	0	0	20770	614	16318	1650	2726	1870	536	0	2682	0	224	0	0	0	178	0	0	0	0	0	0	0	296	0	0	0	256	0	1802	0	306	0	490	0	0	0	0	0	308	0	486	0	3558	1964	3094	1382	0	0	300	0	1818	0	3610	0	454	0	300	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299724	Frontal_Mid_R	2218	10224	3172	32388	0	1300	1062	0	0	624	380	7616	404	16848	0	2866	346	720	3798	6584	0	0	982	7830	0	0	0	0	2030	9086	2144	5184	0	3100	0	230	564	3024	268	2264	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	2050	768	1072	0	0	0	0	122	926	0	0	0	0	0	0	2114	2988	674	9640	0	504	0	1404	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60184	Frontal_Mid_Orb_L	0	0	1222	0	13762	0	1622	0	0	0	0	0	1216	0	9710	0	0	0	0	0	0	0	0	0	140	0	1490	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20468	Frontal_Mid_Orb_R	0	0	0	614	0	3714	0	624	0	0	0	0	0	172	0	2354	0	0	0	0	0	264	0	0	0	0	0	388	0	780	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
