data	data	438728	307760	997804	930216	105600	86728	401128	241620	103104	35060	198136	174364	193608	194336	177420	99404	233508	92496	680952	899068	78656	117396	351688	341872	32596	86488	62096	72556	610704	318948	300248	468612	189800	425404	323380	208268	253116	371260	142540	262792	44908	87116	325344	363712	211236	262504	302988	387052	228908	239868	514248	208244	147880	97616	427580	436228	240884	194140	93096	129192	214496	131980	138636	113140	204340	113472	406768	370516	246796	175420	285788	413912	365568	383304	51368	41444	252520	238792	91996	32780	248788	122540	109880	62960	389388	172736	37148	37140	297236	247640	467664	445756	377660	288132	43304	44288	252512	275660	434064	489892	287468	150600	283436	332232	87736	116604	34240	27236	23996	72252	224456	221768	300968	187948	112316	33316	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
438728	Precentral_L	0	6190	29022	6286	0	0	16598	266	0	0	9364	0	702	0	0	0	11378	0	10114	8680	0	0	202	0	0	0	0	0	6916	0	680	250	418	1558	4998	2276	4386	1926	500	1228	108	0	168	362	212	0	174	792	312	0	5208	0	1192	0	374	152	23404	0	0	0	1940	0	1458	0	544	0	2242	860	10588	548	5660	790	4138	0	724	0	15378	2018	3514	0	3304	0	0	0	5210	0	0	0	3724	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
307760	Precentral_R	6190	0	2800	15954	0	0	476	9620	0	0	0	5562	0	380	0	0	0	3578	3006	7714	0	0	0	0	0	0	0	0	396	3356	290	588	440	1048	3148	1104	0	3436	0	770	0	0	0	838	168	180	0	116	0	494	228	690	0	466	0	1236	1840	12780	0	0	234	144	192	1124	114	0	1858	832	4252	10802	674	11532	704	2546	474	378	2546	23178	0	390	0	890	0	0	152	314	0	0	0	1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
997804	Frontal_Sup_L	29022	2800	0	19812	4912	0	54862	196	3362	0	10650	138	12942	170	6670	0	10452	0	86798	30614	0	0	41528	4018	1196	0	1096	0	51698	0	16398	5086	1770	5974	866	152	7352	0	630	0	226	0	0	112	0	0	0	0	0	0	200	0	134	0	1806	0	3970	0	0	0	818	0	1494	0	0	0	392	182	7740	268	11452	396	28220	0	4278	0	15968	340	1648	0	3266	0	1876	0	1300	0	0	0	1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
930216	Frontal_Sup_R	6286	15954	19812	0	130	3984	7940	31320	0	1558	1292	12556	756	18274	270	5336	806	3594	17330	94646	170	858	14014	36660	0	2802	0	2032	3414	12762	7200	33480	5042	18478	202	0	154	4742	0	2196	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	1270	744	836	0	0	0	0	0	132	0	0	116	0	1302	276	9702	24446	2342	17202	312	3976	1712	12684	0	136	410	502	0	230	182	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105600	Frontal_Sup_Orb_L	0	0	4912	130	0	0	572	0	9304	0	0	0	1250	0	8352	0	0	0	438	136	1278	0	1162	0	2822	0	6362	0	7474	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1582	0	5672	0	0	0	0	0	0	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86728	Frontal_Sup_Orb_R	0	0	0	3984	0	0	0	246	0	2116	0	160	0	180	0	1804	0	0	0	790	0	2064	0	4200	0	6462	0	8666	0	1438	0	1602	0	0	0	0	0	148	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4352	0	4718	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
401128	Frontal_Mid_L	16598	476	54862	7940	572	0	0	0	2454	0	6158	0	20564	0	6268	0	1836	0	16154	8530	0	0	10034	588	0	0	0	0	11286	0	4962	1098	448	466	6064	1340	830	1092	296	750	0	0	0	1422	376	272	234	518	0	0	0	0	0	0	0	172	142	0	0	0	0	0	0	0	0	0	2946	1894	710	96	2456	0	238	0	0	0	5452	1290	0	0	274	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241620	Frontal_Mid_R	266	9620	196	31320	0	246	0	0	0	1108	0	10702	0	19358	0	2892	0	728	1482	5102	0	0	750	5916	0	200	0	0	0	5500	926	5416	544	2554	0	0	0	2252	0	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	250	206	0	0	0	0	0	0	0	0	0	0	0	0	614	4148	360	3092	126	98	596	3004	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103104	Frontal_Mid_Orb_L	0	0	3362	0	9304	0	2454	0	0	0	0	0	2854	0	15242	0	0	0	210	0	208	0	778	0	146	0	2044	0	8342	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	5660	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35060	Frontal_Mid_Orb_R	0	0	0	1558	0	2116	0	1108	0	0	0	0	0	1234	0	6584	0	0	0	176	0	106	0	260	0	0	0	376	0	1828	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436	0	1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
198136	Frontal_Inf_Oper_L	9364	0	10650	1292	0	0	6158	0	0	0	0	0	11354	0	546	0	15574	0	5606	1360	0	0	2842	0	0	0	0	0	14580	0	1246	334	0	0	0	0	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4204	0	0	0	0	0	0	0	0	0	0	0	0	0	546	0	628	0	0	0	0	0	1292	0	6790	0	2186	0	2124	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
174364	Frontal_Inf_Oper_R	0	5562	138	12556	0	160	0	10702	0	0	0	0	0	14934	0	734	0	5320	196	7876	0	0	186	1514	0	0	0	0	0	11754	378	3068	256	854	0	100	0	1096	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2114	0	0	0	0	0	0	0	0	0	0	0	0	392	1254	194	4112	0	0	108	240	0	196	0	574	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
193608	Frontal_Inf_Tri_L	702	0	12942	756	1250	0	20564	0	2854	0	11354	0	0	0	14464	0	1004	0	3902	778	0	0	1186	0	0	0	0	0	21618	0	544	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	480	0	0	0	0	0	0	0	656	0	1104	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
194336	Frontal_Inf_Tri_R	0	380	170	18274	0	180	0	19358	0	1234	0	14934	0	0	0	7294	0	280	242	7352	0	0	210	3920	0	0	0	0	0	10926	458	5308	278	1268	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792	2110	228	1194	0	0	0	0	0	0	0	320	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177420	Frontal_Inf_Orb_L	0	0	6670	270	8352	0	6268	0	15242	0	546	0	14464	0	0	0	0	0	1256	270	1288	0	1012	0	180	0	1912	0	19674	0	392	0	0	0	0	0	466	0	122	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1474	0	6804	0	0	0	0	0	0	0	0	0	1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99404	Frontal_Inf_Orb_R	0	0	0	5336	0	1804	0	2892	0	6584	0	734	0	7294	0	0	0	0	0	1470	0	1510	0	1294	0	0	0	1292	0	10158	0	1120	0	128	0	0	0	0	0	144	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456	0	5446	0	0	0	0	0	0	0	116	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233508	Rolandic_Oper_L	11378	0	10452	806	0	0	1836	0	0	0	15574	0	1004	0	0	0	0	0	7042	836	0	0	1102	0	0	0	0	0	16188	0	508	174	0	0	124	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	196	0	11814	0	126	0	626	0	4804	0	0	0	520	0	1448	0	346	0	276	0	0	0	0	0	6490	0	16256	0	1556	0	3528	0	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
92496	Rolandic_Oper_R	0	3578	0	3594	0	0	0	728	0	0	0	5320	0	280	0	0	0	0	0	3068	0	0	0	0	0	0	0	0	0	9126	0	0	0	0	0	0	0	690	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	7508	0	0	0	410	0	3552	0	0	0	0	0	350	0	284	0	1164	0	0	0	482	0	1790	0	3898	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
680952	Supp_Motor_Area_L	10114	3006	86798	17330	438	0	16154	1482	210	0	5606	196	3902	242	1256	0	7042	0	0	43730	0	0	10832	3254	0	0	0	0	26362	0	8490	5554	7766	15350	1176	664	4958	0	302	0	110	0	160	0	0	0	0	0	0	0	556	0	0	0	1720	0	2082	0	0	0	808	0	1792	0	0	0	858	234	10486	1544	7452	258	19738	0	3934	0	222	0	1028	0	1898	0	1194	0	760	0	0	0	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
899068	Supp_Motor_Area_R	8680	7714	30614	94646	136	790	8530	5102	0	176	1360	7876	778	7352	270	1470	836	3068	43730	0	148	520	5922	10808	0	608	0	408	3926	10022	7522	22642	7466	36186	6550	3250	292	5052	0	2116	0	364	0	1110	288	290	0	172	160	0	300	0	0	0	0	1620	244	930	0	0	0	0	0	140	98	0	3638	2058	10796	16316	12436	20946	3490	17062	1020	4162	1064	1766	0	106	382	552	0	210	394	186	0	0	0	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78656	Olfactory_L	0	0	0	170	1278	0	0	0	208	0	0	0	0	0	1288	0	0	0	0	148	0	4116	0	0	860	136	1948	0	2646	0	3632	1704	0	0	0	0	766	0	976	120	1576	130	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6680	3248	3372	2150	190	0	0	0	0	0	0	0	1430	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117396	Olfactory_R	0	0	0	858	0	2064	0	0	0	106	0	0	0	0	0	1510	0	0	0	520	4116	0	0	528	0	2436	778	2648	96	2734	2248	2504	0	0	0	0	0	730	0	1160	0	2360	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7836	10738	3622	6094	500	1050	0	0	0	0	0	0	0	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
351688	Frontal_Sup_Medial_L	202	0	41528	14014	1162	0	10034	750	778	0	2842	186	1186	210	1012	0	1102	0	10832	5922	0	0	0	17664	1624	326	1278	0	8694	0	15724	12546	5014	10452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836	176	7046	0	0	0	0	0	0	0	784	0	650	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
341872	Frontal_Sup_Medial_R	0	0	4018	36660	0	4200	588	5916	0	260	0	1514	0	3920	0	1294	0	0	3254	10808	0	528	17664	0	0	5372	0	2888	298	3008	5442	26262	2346	16138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	11300	352	6392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32596	Frontal_Med_Orb_L	0	0	1196	0	2822	0	0	0	146	0	0	0	0	0	180	0	0	0	0	0	860	0	1624	0	0	306	2818	0	312	0	2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1672	134	1818	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
86488	Frontal_Med_Orb_R	0	0	0	2802	0	6462	0	200	0	0	0	0	0	0	0	0	0	0	0	608	136	2436	326	5372	306	0	0	7002	0	158	1202	5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	6116	0	4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62096	Rectus_L	0	0	1096	0	6362	0	0	0	2044	0	0	0	0	0	1912	0	0	0	0	0	1948	778	1278	0	2818	0	0	0	1176	0	3482	982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3006	746	2296	642	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72556	Rectus_R	0	0	0	2032	0	8666	0	0	0	376	0	0	0	0	0	1292	0	0	0	408	0	2648	0	2888	0	7002	0	0	0	830	246	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3926	0	3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
