data	data	531208	207456	1.03516e+06	1.03791e+06	154404	113160	583636	382184	84348	207412	284440	187304	302328	249480	183508	311644	281960	181048	907292	1.04079e+06	82764	92836	470560	372164	65108	133916	76336	105368	675280	418024	494152	470248	192860	545008	86056	129644	203612	274536	37832	137596	28072	48988	257600	330012	147820	250048	232424	225980	172764	359732	563680	299116	159384	87116	295108	357132	341608	274160	215128	85364	175832	108272	99836	112592	125552	124432	373048	423060	169308	157136	443988	380052	438120	358188	58688	28924	212356	188372	118192	31192	207048	109152	123384	49748	373876	124228	18128	14928	235976	162912	431084	437332	343536	383352	7664	63260	159120	193036	327812	386484	208332	158832	277964	244764	116616	116152	62896	8468	22760	46576	140016	175696	248344	114912	103952	38464	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
531208	Precentral_L	0	1180	22402	5386	0	0	20426	194	0	0	15588	0	5480	0	0	0	9792	0	21316	8968	0	0	672	0	0	0	0	0	17868	0	224	0	0	782	190	0	4002	220	0	0	0	0	746	0	122	0	0	0	282	0	4832	0	602	0	136	0	33150	922	1744	0	3416	0	2616	0	2064	0	1828	0	22436	172	2906	1328	9468	140	738	0	15120	2494	6154	0	4696	0	446	0	8116	0	0	0	4240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
207456	Precentral_R	1180	0	904	17268	0	0	0	14054	0	534	0	8272	0	762	0	556	0	2886	2230	12160	0	0	0	0	0	0	0	0	226	4080	0	0	0	166	0	0	278	1892	0	460	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	800	178	12890	0	0	0	498	0	490	0	310	0	296	356	2054	2562	2968	920	1794	274	368	1850	6294	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.03516e+06	Frontal_Sup_L	22402	904	0	11460	10554	0	97218	448	3428	286	11298	0	25968	574	8204	870	12338	0	81498	14116	0	0	52380	5302	2392	324	494	0	29006	546	30334	8208	7400	4920	0	0	2408	222	0	0	0	0	160	0	0	0	0	0	0	0	1896	0	118	0	338	0	6914	1018	980	0	1544	0	264	0	944	0	808	0	2750	0	8976	550	23860	200	4130	0	4738	800	1924	0	2476	0	2050	0	2370	0	0	0	2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.03791e+06	Frontal_Sup_R	5386	17268	11460	0	0	5224	2326	46778	0	7746	1718	11198	174	14008	0	13908	2140	9964	22944	92558	0	158	10456	34386	194	5608	0	656	3680	21820	8266	26718	1182	18806	0	0	998	4104	0	1112	0	0	0	0	0	0	0	0	0	116	0	0	0	0	202	1010	1202	8996	0	0	0	142	132	0	0	188	0	118	1534	0	16102	27750	6098	18664	794	1096	5838	22358	296	124	374	116	798	704	186	98	0	0	704	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
154404	Frontal_Sup_Orb_L	0	0	10554	0	0	0	1232	0	13060	0	0	0	1922	0	14812	0	0	0	0	0	2012	662	6040	0	4744	0	7042	160	6948	0	3096	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1266	454	2284	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113160	Frontal_Sup_Orb_R	0	0	0	5224	0	0	0	1168	0	6126	0	0	0	466	0	6622	0	0	0	124	650	2162	0	3996	242	8710	274	10046	0	2774	348	572	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	1618	126	4064	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
583636	Frontal_Mid_L	20426	0	97218	2326	1232	0	0	0	2668	130	11606	0	36816	248	4430	382	2572	0	25456	2636	0	0	22996	1356	0	0	0	0	14858	232	11944	3386	3968	1750	0	0	832	0	0	0	0	0	0	0	0	0	0	0	0	0	652	0	0	0	0	0	3974	0	294	0	1840	0	0	0	420	0	298	0	218	0	2956	0	6082	0	720	0	1150	0	1816	0	488	0	658	0	570	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
382184	Frontal_Mid_R	194	14054	448	46778	0	1168	0	0	0	6230	0	15972	0	21196	0	9418	0	5294	2606	6780	0	0	976	5398	0	400	0	0	0	16974	300	3484	132	2604	0	0	0	628	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	2812	0	0	0	0	0	0	0	0	0	0	0	0	2174	8776	332	13448	190	750	382	158	0	0	0	0	0	136	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
