data	data	463420	275952	1.41146e+06	1.02354e+06	189172	204576	775712	271680	102316	29928	251524	266236	322660	224544	191768	96132	251988	97436	653576	884520	106132	145072	648868	551644	56724	126176	47660	98880	831012	275676	500916	658188	203288	586660	193788	215628	272540	300572	125368	142108	45664	66232	253264	308612	194100	247844	272436	232812	182284	326204	454888	351220	141368	69332	376556	378712	262208	179368	127752	107844	220932	123444	92248	134052	145332	122804	288596	389016	121072	114632	473468	625920	589680	569920	111500	163656	148740	234916	176012	39984	190048	100848	112496	50172	287908	202476	42748	28860	287996	189860	384312	357184	270748	274596	20048	44436	242244	210396	375992	395216	227704	131088	267580	265700	96848	147368	30216	35004	14552	48468	193800	141600	176308	89168	67852	10492	
data	data	Precentral_L	Precentral_R	Frontal_Sup_L	Frontal_Sup_R	Frontal_Sup_Orb_L	Frontal_Sup_Orb_R	Frontal_Mid_L	Frontal_Mid_R	Frontal_Mid_Orb_L	Frontal_Mid_Orb_R	Frontal_Inf_Oper_L	Frontal_Inf_Oper_R	Frontal_Inf_Tri_L	Frontal_Inf_Tri_R	Frontal_Inf_Orb_L	Frontal_Inf_Orb_R	Rolandic_Oper_L	Rolandic_Oper_R	Supp_Motor_Area_L	Supp_Motor_Area_R	Olfactory_L	Olfactory_R	Frontal_Sup_Medial_L	Frontal_Sup_Medial_R	Frontal_Med_Orb_L	Frontal_Med_Orb_R	Rectus_L	Rectus_R	Insula_L	Insula_R	Cingulum_Ant_L	Cingulum_Ant_R	Cingulum_Mid_L	Cingulum_Mid_R	Cingulum_Post_L	Cingulum_Post_R	Hippocampus_L	Hippocampus_R	ParaHippocampal_L	ParaHippocampal_R	Amygdala_L	Amygdala_R	Calcarine_L	Calcarine_R	Cuneus_L	Cuneus_R	Lingual_L	Lingual_R	Occipital_Sup_L	Occipital_Sup_R	Occipital_Mid_L	Occipital_Mid_R	Occipital_Inf_L	Occipital_Inf_R	Fusiform_L	Fusiform_R	Postcentral_L	Postcentral_R	Parietal_Sup_L	Parietal_Sup_R	Parietal_Inf_L	Parietal_Inf_R	SupraMarginal_L	SupraMarginal_R	Angular_L	Angular_R	Precuneus_L	Precuneus_R	Paracentral_Lobule_L	Paracentral_Lobule_R	Caudate_L	Caudate_R	Putamen_L	Putamen_R	Pallidum_L	Pallidum_R	Thalamus_L	Thalamus_R	Heschl_L	Heschl_R	Temporal_Sup_L	Temporal_Sup_R	Temporal_Pole_Sup_L	Temporal_Pole_Sup_R	Temporal_Mid_L	Temporal_Mid_R	Temporal_Pole_Mid_L	Temporal_Pole_Mid_R	Temporal_Inf_L	Temporal_Inf_R	Cerebelum_Crus1_L	Cerebelum_Crus1_R	Cerebelum_Crus2_L	Cerebelum_Crus2_R	Cerebelum_3_L	Cerebelum_3_R	Cerebelum_4_5_L	Cerebelum_4_5_R	Cerebelum_6_L	Cerebelum_6_R	Cerebelum_7b_L	Cerebelum_7b_R	Cerebelum_8_L	Cerebelum_8_R	Cerebelum_9_L	Cerebelum_9_R	Cerebelum_10_L	Cerebelum_10_R	Vermis_1_2	Vermis_3	Vermis_4_5	Vermis_6	Vermis_7	Vermis_8	Vermis_9	Vermis_10	
463420	Precentral_L	0	8126	17728	5066	0	0	32788	530	0	0	16186	706	4830	414	0	0	9664	150	3184	7036	0	0	2074	168	0	0	0	0	16050	192	968	504	0	2088	8482	3398	1368	660	512	0	0	0	166	104	528	0	0	0	516	0	2320	0	586	0	306	0	28266	402	346	0	4224	114	1258	122	372	0	1486	564	9488	272	4508	3320	5714	1952	1192	738	2772	2666	6876	0	1922	0	712	0	2988	0	0	0	2038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275952	Precentral_R	8126	0	3626	11394	0	0	1798	7088	0	0	146	22582	0	834	0	0	176	802	2338	9664	0	0	182	0	0	0	0	0	784	1996	134	256	154	1790	3566	4958	772	1568	394	104	0	0	0	330	0	282	0	0	0	432	0	996	0	0	184	702	2212	13600	0	396	384	2798	0	2714	0	246	0	3302	3088	2794	1886	3338	972	962	378	670	2218	3592	170	950	114	680	0	0	100	1496	0	0	160	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.41146e+06	Frontal_Sup_L	17728	3626	0	34308	16308	940	96438	2534	4240	0	14778	3928	30642	3528	10752	172	7516	644	73206	37994	276	246	71432	22018	1812	994	1420	0	50370	2074	31850	15076	8302	19002	1108	606	2996	4962	782	184	0	0	0	0	0	0	0	0	0	0	134	0	0	0	928	380	2478	1060	0	0	488	498	360	160	0	0	416	218	754	0	18564	9258	33722	8104	8556	2892	9674	2036	3808	158	2308	240	1340	0	266	188	0	0	1188	374	202	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1.02354e+06	Frontal_Sup_R	5066	11394	34308	0	208	12354	9804	39284	0	858	718	10504	644	11988	174	7292	396	1700	28056	71204	0	238	22736	51176	512	3846	0	1782	2964	9782	12916	38316	4270	26390	2556	2436	1800	3114	140	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	876	868	898	0	0	122	116	0	110	0	0	0	304	1536	0	7838	25758	4626	20946	640	4342	2438	7100	530	0	256	0	0	0	100	0	0	0	98	638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189172	Frontal_Sup_Orb_L	0	0	16308	208	0	0	2746	0	14126	0	112	868	3546	862	10140	0	160	0	932	306	1438	464	2404	164	4024	712	6498	196	10532	180	2630	346	0	0	0	0	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3196	800	9106	344	128	0	0	98	124	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204576	Frontal_Sup_Orb_R	0	0	940	12354	0	0	0	1636	0	4264	138	102	0	1664	98	6296	0	0	518	2162	1164	2748	1032	10270	220	9474	140	8962	616	2914	2006	8594	0	182	0	0	0	120	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1510	9456	1214	9714	142	1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
775712	Frontal_Mid_L	32788	1798	96438	9804	2746	0	0	1198	2440	0	18390	1074	38820	690	7856	0	7486	304	11396	6746	0	0	25520	5790	0	0	0	0	34458	362	5404	3426	1270	3940	832	332	2650	1118	812	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	474	0	4984	154	0	0	620	0	536	104	0	0	392	0	0	0	9174	5796	16436	4622	3116	1700	3738	1244	5874	0	1312	0	458	0	186	0	0	0	532	0	176	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
271680	Frontal_Mid_R	530	7088	2534	39284	0	1636	1198	0	0	542	116	11020	0	19830	0	3860	392	126	2228	5702	0	0	2092	4688	0	0	0	0	862	2118	1718	8744	350	6134	110	290	162	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	960	0	0	220	126	0	136	0	0	0	168	0	0	2846	2130	1438	2286	0	164	148	432	198	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
